ImovelID,Preço,Area,Latitude,Longitude,Qtde_Quartos,Qtde_Banheiros,Qtde_Suites,Vagas_Garagem,Valor_IPTU,Valor_Cond,Regiao,Bairro,DataExtração,Rua,Numero
3252205,180000,65.88,-19.8635174,-43.8973591,2,1,0,1,71.28,0,nordeste,Goiânia,12/08/2018,None,
315685,183000,43.89,-19.9361721,-44.019895,2,1,0,1,0,280,noroeste,Camargos,12/08/2018,None,
31589,185000,90,-20.0129717,-44.0339796,2,1,0,1,58.57,169,barreiro,Barreiro,12/08/2018,None,
50282,185000,42.53,-19.8753906,-43.9353076,2,1,0,1,0,100,nordeste,Santa Cruz,12/08/2018,None,
348107,185000,75,-19.8533209,-43.919729,3,1,0,1,0,220,nordeste,São Gabriel,12/08/2018,None,
365250,185000,52,-19.8922682,-43.9909122,2,1,0,1,0,100,pampulha,Paquetá,12/08/2018,None,
2535132,187000,46.38,-19.9844464,-44.0145963,2,1,0,1,0,0,barreiro,Barreiro,12/08/2018,None,
2731297,187000,46.38,-19.99090174,-44.01258486,2,1,0,1,0,0,barreiro,Barreiro,12/08/2018,None,
2731298,187000,46.38,-19.98739303,-44.01275652,2,1,0,1,0,0,barreiro,Barreiro,12/08/2018,None,
62725,189000,50,-19.8232106,-43.9885802,2,1,0,1,0.01,0,venda-nova,Parque Leblon,12/08/2018,None,
164270,189000,47,-19.8205823,-43.9447203,2,1,0,1,0,130,norte,Juliana,12/08/2018,None,
1580526,189000,45,-19.8235306,-43.9655721,2,1,0,2,1545.59,0,pampulha,Santa Amélia,12/08/2018,None,
33792,190000,50,-19.822308,-43.9570717,2,1,0,1,37,100,venda-nova,São João Batista,12/08/2018,None,
344942,190000,47.55,-19.8509599,-43.9234005,2,1,0,1,71,0,norte,Aarão Reis,12/08/2018,None,
471393,190000,45,-19.9223148,-43.9460817,1,1,0,0,0,290,centro-sul,Barro Preto,12/08/2018,None,
3233949,190000,45,-19.9206357,-43.9423004,1,0,1,0,0,358,centro-sul,Centro,12/08/2018,None,
3254513,190000,40.09,-19.9299202,-43.9970494,2,1,0,1,63,150,noroeste,João Pinheiro,12/08/2018,None,
136564,193000,50,-19.915458,-43.942366,2,1,0,0,0,435,centro-sul,Centro,12/08/2018,None,
1755660,195000,45,-19.8314057,-43.9389081,2,1,0,1,0,146,norte,Floramar,12/08/2018,None,
2533986,197000,46.38,-19.9844388,-44.0145412,2,1,0,1,0,0,barreiro,Barreiro,12/08/2018,None,
2533987,197000,46.38,-19.9844388,-44.0145412,2,1,0,1,0,0,barreiro,Barreiro,12/08/2018,None,
2728656,197000,46.38,-19.98932888,-44.013529,2,1,0,1,0,0,barreiro,Barreiro,12/08/2018,None,
2729981,197000,46.38,-19.98900624,-44.01275652,2,1,0,1,0,0,barreiro,Barreiro,12/08/2018,None,
23507,198000,55,-19.8962731,-43.997855,2,1,0,1,0,0,pampulha,Castelo,12/08/2018,None,
137805,199000,62.43,-19.8944986,-43.9999729,2,1,0,1,0,130,pampulha,Manacás,12/08/2018,None,
344894,199000,61.72,-19.8458151,-43.9158504,2,1,0,1,0,0,norte,Aarão Reis,12/08/2018,None,
345871,199000,50.28,-19.8441385,-43.9382373,2,1,0,1,0,0,norte,Floramar,12/08/2018,None,
127235,200000,60,-19.9302082,-43.9813222,2,1,0,1,0,100,oeste,Calafate,12/08/2018,None,
43482,201400,47,-19.9196988,-43.9679086,2,1,0,0,0,180,oeste,Prado,12/08/2018,None,
2533985,205000,46.38,-19.9844388,-44.0145412,2,1,0,1,0,0,barreiro,Barreiro,12/08/2018,None,
2727335,205000,46.38,-19.9875126,-44.0122552,2,1,0,1,0,0,barreiro,Barreiro,12/08/2018,None,
2728655,205000,46.38,-19.98719137,-44.01292818,2,1,0,1,0,0,barreiro,Barreiro,12/08/2018,None,
1580527,209000,45,-19.8235306,-43.9655721,2,1,0,1,1723.47,0,pampulha,Santa Amélia,12/08/2018,None,
1580528,209000,45,-19.8235722,-43.9655764,2,1,0,1,1723.47,0,venda-nova,São João Batista,12/08/2018,None,
12854,210000,79,-19.8017264,-43.9430276,3,1,0,1,0,100,norte,Jaqueline,12/08/2018,None,
357512,210000,44,-19.8300248,-43.9432571,2,1,0,1,67,0,norte,Planalto,12/08/2018,None,
363587,210000,55,-19.8885548,-44.0017363,2,1,0,1,0,170,pampulha,Castelo,12/08/2018,None,
280814,210000.01,54,-19.9056639,-43.9773062,2,2,0,1,26.59,0,noroeste,Caiçaras,12/08/2018,None,
159564,213000,57,-19.8262564,-43.952886,2,1,0,1,56,0,norte,Planalto,12/08/2018,None,
339075,214000,44,-19.8300248,-43.9432571,2,1,0,1,67,0,norte,Planalto,12/08/2018,None,
10984,215000,70,-19.9443286,-43.9667789,3,1,0,1,0,160,oeste,Nova Granada,12/08/2018,None,
351634,215000,47,-20.0006808,-44.0115163,2,1,0,1,0,0,barreiro,Barreiro,12/08/2018,None,
2531699,215000,67.69,-19.9844388,-44.0145412,2,1,0,1,0,0,barreiro,Barreiro,12/08/2018,None,
2532842,215000,88.85,-19.9844464,-44.0145963,2,1,0,1,0,0,barreiro,Santa Helena (barreiro),12/08/2018,None,
2688498,215000,46.38,-19.9883761,-44.0125383,2,1,0,1,0,0,barreiro,Barreiro,12/08/2018,None,
2727334,215000,46.38,-19.9883949,-44.0130254,2,1,0,1,0,0,barreiro,Santa Helena (barreiro),12/08/2018,None,
3233122,215000,80,-19.8813769,-43.921949,2,1,0,1,0,100,nordeste,União,12/08/2018,None,
3233123,215000,75,-19.8783081,-43.9247127,2,1,0,2,0,100,nordeste,União,12/08/2018,None,
3235432,218000,100,-19.9855665,-44.0300462,2,2,0,1,0,0,barreiro,Barreiro,12/08/2018,None,
10986,220000,70,-19.9443286,-43.9667789,3,1,0,1,0,160,oeste,Nova Granada,12/08/2018,None,
55214,220000,60,-19.9195551,-43.9369236,1,1,0,0,0,240,centro-sul,Centro,12/08/2018,None,
152515,220000,70,-19.904149,-43.9330476,2,1,0,0,0,0,leste,Floresta,12/08/2018,None,
164993,220000,57.6,-19.8090241,-43.9397145,2,1,1,1,0,0,norte,Juliana,12/08/2018,None,
164994,220000,57.6,-19.8090241,-43.9397145,2,1,1,1,0,0,norte,Juliana,12/08/2018,None,
164996,220000,57.6,-19.8090241,-43.9397145,2,1,1,1,0,0,norte,Juliana,12/08/2018,None,
345802,220000,51.58,-19.8725798,-44.0109155,2,1,0,1,104.34,0,pampulha,Santa Terezinha,12/08/2018,None,
345815,220000,51.58,-19.8725798,-44.0109155,2,1,0,1,104.34,0,pampulha,Santa Terezinha,12/08/2018,None,
345829,220000,50.52,-19.8725798,-44.0109155,2,1,0,1,104.34,0,pampulha,Santa Terezinha,12/08/2018,None,
352296,220000,59,-19.8226171,-43.9712803,2,2,1,2,0,0,pampulha,Santa Mônica,12/08/2018,None,
356048,220000,80,-19.8945315,-43.9398988,3,1,0,1,0,170,nordeste,Renascença,12/08/2018,None,
362881,220000,50.51,-19.8796584,-43.9910922,2,2,1,1,0,356,pampulha,Ouro Preto,12/08/2018,None,
3251473,220000,72,-19.9021971,-43.9781141,3,1,0,0,62.36,0,noroeste,Caiçara-Adelaide,12/08/2018,None,
3251815,220000,41,-19.9120491,-43.9820723,2,1,0,1,54,0,noroeste,Padre Eustáquio,12/08/2018,None,
3258475,220000,82,-19.9402571,-43.9747718,3,0,0,0,0,0,oeste,Jardim América,12/08/2018,None,
339905,224000,52.95,-19.8691384,-43.9885485,2,1,0,1,50,0,pampulha,Paquetá,12/08/2018,None,
38642,225000,37.11,-19.8610001,-43.9382447,1,1,0,1,0,0,pampulha,Dona Clara,12/08/2018,None,
353771,225000,59.74,-19.840459,-43.8886479,3,1,0,1,0,185,nordeste,Paulo Vi,12/08/2018,None,
33113,228000,75,-19.9369227,-43.9810685,2,1,0,1,0,100,oeste,Nova Suíssa,12/08/2018,None,
3254354,229000,93.32,-19.944013,-44.015316,2,1,0,1,80.04,240,noroeste,Camargos,12/08/2018,None,
65691,230000,60,-19.8476899,-43.9817713,2,1,1,1,0,0,pampulha,Itapoã,12/08/2018,None,
127231,230000,60,-19.91365,-43.9707436,3,1,0,1,0,0,noroeste,Carlos Prates,12/08/2018,None,
350509,230000,66.72,-20.0119724,-44.0279031,2,1,1,1,0,0,barreiro,Petrópolis (vale do Jatobá),12/08/2018,None,
192795,235000,81,-19.8424664,-43.9634957,2,1,0,0,0,0,pampulha,Itapoã,12/08/2018,None,
1681349,235000,67.29,-19.816058,-43.951579,2,1,0,1,803.42,0,venda-nova,Parque São Pedro (venda,12/08/2018,None,
514037,236350,51,-19.8986046,-43.8983381,2,1,0,1,0,0,leste,Boa Vista,12/08/2018,None,
514038,236350,51,-19.8986046,-43.8983381,2,1,0,1,0,0,leste,Boa Vista,12/08/2018,None,
514040,239350,51,-19.8986046,-43.8983381,2,1,0,1,0,0,leste,Boa Vista,12/08/2018,None,
33835,240000,51.13,-19.9013883,-44.0250101,2,1,0,1,0,110,noroeste,Coqueiros,12/08/2018,None,
59316,240000,59,-19.8686713,-43.9876549,3,2,1,1,62,200,pampulha,Ouro Preto,12/08/2018,None,
164102,240000,60,-19.8269716,-43.9470808,3,1,1,1,0.01,0,norte,Vila Cloris,12/08/2018,None,
166332,240000,64.44,-19.8042179,-43.97167,3,0,0,1,737.52,0,venda-nova,Venda Nova,12/08/2018,None,
167010,240000,52,-19.8858152,-43.9416789,2,1,0,1,0,190,nordeste,Cachoeirinha,12/08/2018,None,
171935,240000,73.02,-19.8636184,-43.8985495,3,2,1,1,0,0,nordeste,Goiânia,12/08/2018,None,
171938,240000,73.02,-19.8636184,-43.8985495,3,2,1,1,0,0,nordeste,Goiânia,12/08/2018,None,
171939,240000,73.02,-19.8636184,-43.8985495,3,2,1,1,0,0,nordeste,Goiânia,12/08/2018,None,
171940,240000,73.02,-19.8636184,-43.8985495,3,2,1,1,0,0,nordeste,Goiânia,12/08/2018,None,
171941,240000,73.02,-19.8636184,-43.8985495,3,2,1,1,0,0,nordeste,Goiânia,12/08/2018,None,
345081,240000,110,-19.8509599,-43.9234005,2,1,0,1,71,0,norte,Aarão Reis,12/08/2018,None,
354484,240000,78.05,-19.8678259,-44.00248513,2,1,0,1,0,0,pampulha,Itatiaia,12/08/2018,None,
2764746,240000,77.14,-19.8999168,-43.9787094,3,2,1,1,70,160,noroeste,Caiçaras,12/08/2018,None,
3248562,240000,57,-19.919205,-43.9393199,2,1,0,0,0,240,centro-sul,Centro,12/08/2018,None,
503043,242350,51,-19.8986046,-43.8983381,2,1,0,0,0,0,leste,Boa Vista,12/08/2018,None,
514041,242350,51,-19.8986046,-43.8983381,2,1,0,1,0,0,leste,Boa Vista,12/08/2018,None,
514042,242350,51,-19.8986046,-43.8983381,2,1,0,1,0,0,leste,Boa Vista,12/08/2018,None,
1587264,245000,51.4,-19.8867867,-44.001506,2,1,0,1,61.39,0,pampulha,Castelo,12/08/2018,None,
3235009,245000,50,-19.9189867,-43.9787279,2,1,0,1,0,0,noroeste,Padre Eustáquio,12/08/2018,None,
503046,245350,51,-19.8986046,-43.8983381,2,1,0,1,0,0,leste,Boa Vista,12/08/2018,None,
503414,245350,72,-19.8986046,-43.8983381,2,1,0,1,0,0,leste,Boa Vista,12/08/2018,None,
514043,245350,51,-19.8986046,-43.8983381,2,1,0,1,0,0,leste,Boa Vista,12/08/2018,None,
514044,245350,51,-19.8986046,-43.8983381,2,1,0,1,0,0,leste,Boa Vista,12/08/2018,None,
166536,246000,40.15,-19.8749917,-43.9890352,1,1,0,1,0,0,leste,Castanheiras,12/08/2018,None,
503784,248350,51,-19.8986046,-43.8983381,2,1,0,1,0,0,leste,Boa Vista,12/08/2018,None,
514046,248350,51,-19.8986046,-43.8983381,2,1,0,1,0,0,leste,Boa Vista,12/08/2018,None,
36294,249000,50,-19.906083,-43.9443494,2,2,1,1,0,0,pampulha,Copacabana,12/08/2018,None,
36295,249000,50,-19.9061619,-43.9442227,2,2,1,1,0,0,pampulha,Copacabana,12/08/2018,None,
36296,249000,50,-19.9061619,-43.9442227,2,2,1,1,0,0,pampulha,Copacabana,12/08/2018,None,
36297,249000,50,-19.9061619,-43.9442227,2,2,1,1,0,0,pampulha,Copacabana,12/08/2018,None,
37002,250000,49,-19.8870396,-43.9610303,2,1,0,2,0,50,noroeste,Aparecida,12/08/2018,None,
47752,250000,40.27,-19.8843501,-43.9227299,2,1,0,1,55,200,nordeste,União,12/08/2018,None,
130520,250000,85,-19.9882629,-44.0222436,3,1,0,1,38.75,120,barreiro,Diamante,12/08/2018,None,
135184,250000,65,-19.9272738,-43.9821941,3,1,0,1,0,170,oeste,Calafate,12/08/2018,None,
166562,250000,40.15,-19.8749945,-43.9891684,1,1,0,1,0,0,pampulha,Castelo,12/08/2018,None,
248845,250000,70,-19.9929668,-44.0021367,3,1,1,1,0,0,barreiro,Flávio Marques Lisboa,12/08/2018,None,
248848,250000,70,-19.9929668,-44.0021367,3,1,1,1,0,0,barreiro,Flávio Marques Lisboa,12/08/2018,None,
248849,250000,70,-19.9929668,-44.0021367,3,1,1,1,0,0,barreiro,Flávio Marques Lisboa,12/08/2018,None,
249015,250000,70,-19.9929668,-44.0021367,3,1,1,1,0,0,barreiro,Flávio Marques Lisboa,12/08/2018,None,
249016,250000,70,-19.9929668,-44.0021367,3,1,1,1,0,0,barreiro,Flávio Marques Lisboa,12/08/2018,None,
362182,250000,136.6,-19.850102,-43.911561,3,2,1,1,0,0,nordeste,São Gabriel,12/08/2018,None,
1672024,250000,110,-19.805834,-43.9938941,2,1,0,1,0,120,venda-nova,Leblon (venda Nova),12/08/2018,None,
3246394,250000,55.35,-20.005742,-44.008015,2,1,1,1,78,168,barreiro,Urucuia,12/08/2018,None,
248372,253000,56,-19.9929668,-44.0021367,2,1,1,1,0,0,barreiro,Flávio Marques Lisboa,12/08/2018,None,
14685,255000,77,-19.9628584,-43.969646,3,1,1,1,40,0,oeste,Estrela Dalva,12/08/2018,None,
166486,255000,40.15,-19.8749949,-43.9891871,1,1,0,1,0,0,pampulha,Castelo,12/08/2018,None,
166478,256000,40.15,-19.8749945,-43.9891684,1,1,0,1,0,0,pampulha,Castelo,12/08/2018,None,
166593,256000,40.15,-19.8749917,-43.9890352,1,1,0,1,0,0,pampulha,Castelo,12/08/2018,None,
503786,256350,51,-19.8986046,-43.8983381,2,1,0,2,0,0,leste,Boa Vista,12/08/2018,None,
3256398,257000,52.78,-19.9003901,-43.9171279,3,1,0,1,0,210,leste,Sagrada Família,12/08/2018,None,
166564,258000,40.15,-19.8749917,-43.9890352,1,1,0,1,0,0,pampulha,Castelo,12/08/2018,None,
504527,259350,51,-19.8986046,-43.8983381,2,1,0,2,0,0,leste,Boa Vista,12/08/2018,None,
28188,260000,88.39,-19.8290923,-43.9388511,3,1,0,1,50,400,norte,Floramar,12/08/2018,None,
179673,260000,60,-19.8751104,-44.0087092,2,1,0,0,0,0,pampulha,Santa Terezinha,12/08/2018,None,
279927,260000,67,-19.9036954,-43.926149,2,1,0,1,0,0,leste,Sagrada Família,12/08/2018,None,
2743116,260000,60,-19.8181429,-43.9820912,3,1,1,1,0,0,venda-nova,Visconde do Rio Branco,12/08/2018,None,
2745756,260000,60,-19.8181429,-43.9820912,3,1,1,1,0,0,venda-nova,Visconde do Rio Branco,12/08/2018,None,
504891,262350,51,-19.8986046,-43.8983381,2,1,0,2,0,0,leste,Boa Vista,12/08/2018,None,
504894,262350,51,-19.8986046,-43.8983381,2,1,0,2,0,0,leste,Boa Vista,12/08/2018,None,
54000,264159,55.92,-19.8713153,-43.9843581,1,1,0,1,0,0,pampulha,Ouro Preto,12/08/2018,None,
164976,265000,117.9,-19.8090241,-43.9397145,2,1,1,1,0,0,norte,Juliana,12/08/2018,None,
166418,265000,40.15,-19.8749917,-43.9890352,1,1,0,1,0,0,pampulha,Castelo,12/08/2018,None,
179182,265000,60.16,-19.8076005,-43.9858923,3,1,1,1,0,180,venda-nova,Piratininga (venda Nova),12/08/2018,None,
246046,265000,56,-19.9929668,-44.0021367,2,1,1,1,0,0,barreiro,Flávio Marques Lisboa,12/08/2018,None,
494623,265000,60,-19.8291411,-43.9755884,3,1,1,1,0.01,0,pampulha,Santa Mônica,12/08/2018,None,
3244506,265000,98,-19.9289551,-43.9694631,3,2,1,0,76,156,oeste,Prado,12/08/2018,None,
505257,265350,51,-19.8986046,-43.8983381,2,1,0,2,0,0,leste,Boa Vista,12/08/2018,None,
505260,265350,51,-19.8986046,-43.8983381,2,1,0,2,0,0,leste,Boa Vista,12/08/2018,None,
514432,266350,51,-19.8986046,-43.8983381,2,1,0,2,0,0,leste,Boa Vista,12/08/2018,None,
514433,266350,51,-19.8986046,-43.8983381,2,1,0,2,0,0,leste,Boa Vista,12/08/2018,None,
513225,268350,51,-19.8986046,-43.8983381,2,1,0,2,0,0,leste,Boa Vista,12/08/2018,None,
1580626,269000,45,-19.8235722,-43.9655764,2,1,0,1,1723.47,0,pampulha,Santa Amélia,12/08/2018,None,
514434,269350,51,-19.8986046,-43.8983381,2,1,0,2,0,0,leste,Boa Vista,12/08/2018,None,
514435,269350,51,-19.8986046,-43.8983381,2,1,0,2,0,0,leste,Boa Vista,12/08/2018,None,
21026,270000,72.21,-19.8406896,-43.9393661,2,2,1,1,50,110,norte,Heliópolis,12/08/2018,None,
41411,270000,70,-19.9241601,-43.9506074,2,1,0,0,0,682.5,centro-sul,Santo Agostinho,12/08/2018,None,
126927,270000,83,-19.9157527,-44.0029542,2,2,1,1,0,0,noroeste,Dom Bosco,12/08/2018,None,
349771,270000,75,-19.9076934,-43.9088735,3,1,0,1,0,250,centro-sul,Santa Efigênia,12/08/2018,None,
350498,270000,104.88,-20.0119724,-44.0279031,2,1,1,1,0,0,barreiro,Petrópolis (vale do Jatobá),12/08/2018,None,
352283,270000,85,-19.8226171,-43.9712803,2,2,1,2,0,0,pampulha,Santa Mônica,12/08/2018,None,
352307,270000,85,-19.8226171,-43.9712803,2,2,1,2,0,0,pampulha,Santa Mônica,12/08/2018,None,
353760,270000,63.85,-19.8601328,-43.9351618,3,1,0,0,0,0,pampulha,Dona Clara,12/08/2018,None,
358506,270000,52,-19.8815643,-44.0044628,2,1,1,1,0,0,pampulha,Castelo,12/08/2018,None,
484622,270000,61.86,-19.8856115,-43.9022078,3,2,1,1,0,0,leste,Nova Vista,12/08/2018,None,
484964,270000,61.86,-19.8856115,-43.9022078,3,2,1,1,0,0,leste,Nova Vista,12/08/2018,None,
1016402,270000,80,-19.894653,-43.93878,3,1,0,1,0,250,nordeste,Ipiranga,12/08/2018,None,
3254008,270000,110,-19.9362396,-43.9776945,2,1,1,1,0,0,oeste,Nova Suíssa,12/08/2018,None,
517861,272350,51,-19.8986046,-43.8983381,2,1,0,2,0,0,leste,Boa Vista,12/08/2018,None,
517862,272350,51,-19.8986046,-43.8983381,2,1,0,2,0,0,leste,Boa Vista,12/08/2018,None,
49467,272950,58.92,-19.8976583,-43.9969601,2,2,1,2,0,0,pampulha,Manacás,12/08/2018,None,
54513,275000,55,-19.873497,-44.0124723,2,1,1,1,0,0,pampulha,Santa Terezinha,12/08/2018,None,
54879,275000,70,-19.9147708,-43.9683442,3,1,0,1,62,409,noroeste,Padre Eustáquio,12/08/2018,None,
124571,275000,60,-19.9174429,-43.9342374,2,1,1,1,0,150,pampulha,Castelo,12/08/2018,None,
351073,275000,55,-19.9127852,-43.9009747,2,2,1,1,92.19,0,leste,Pompéia,12/08/2018,None,
3239986,277000,36,-19.9348499,-43.92434,1,1,1,0,0,0,centro-sul,Serra,12/08/2018,None,
148468,277499.53,53.22,-19.8263266,-43.9528369,1,1,0,1,0,0,norte,Planalto,12/08/2018,None,
36292,279000,100,-19.906083,-43.9443494,2,2,1,1,0,0,pampulha,Copacabana,12/08/2018,None,
24664,280000,66,-19.899884,-43.9248773,2,2,0,1,66,145,leste,Sagrada Família,12/08/2018,None,
27480,280000,95,-19.9481814,-44.0212014,3,1,0,1,0,200,oeste,Madre Gertrudes,12/08/2018,None,
28158,280000,57,-19.8444784,-43.9547401,3,1,1,1,68.11,230,pampulha,Itapoã,12/08/2018,None,
43561,280000,68,-19.8834986,-44.001263,2,1,1,1,53,320,pampulha,Castelo,12/08/2018,None,
49246,280000,87.72,-19.965729,-43.979907,3,1,1,2,0,220,oeste,Palmeiras,12/08/2018,None,
217584,280000,68,-19.9048243,-43.9689492,3,1,0,1,79.4,0,noroeste,Alto Caiçaras,12/08/2018,None,
345347,280000,75,-19.964541,-43.9728121,3,2,1,2,0,290000,oeste,Estrela Dalva,12/08/2018,None,
352300,280000,90,-19.822584,-43.971267,2,2,1,2,0,0,pampulha,Santa Mônica,12/08/2018,None,
352312,280000,90,-19.8226171,-43.9712803,2,2,1,2,0,0,pampulha,Santa Mônica,12/08/2018,None,
397364,280000,65,-19.9006421,-43.9174712,3,1,0,1,0,0,leste,Horto,12/08/2018,None,
1282511,280000,61,-19.8076788,-43.9859305,2,1,1,1,0,0,pampulha,Santa Amélia,12/08/2018,None,
1581110,280000,80,-19.9984243,-44.0446314,2,1,0,1,0,0,barreiro,Novo Tirol,12/08/2018,None,
518667,282000,60,-19.8986046,-43.8983381,2,2,1,1,0,0,leste,Boa Vista,12/08/2018,None,
519031,282000,60,-19.8986046,-43.8983381,2,2,1,2,0,0,leste,Boa Vista,12/08/2018,None,
519032,282000,60,-19.8986046,-43.8983381,2,2,1,2,0,0,leste,Boa Vista,12/08/2018,None,
49470,283250,60.88,-19.8976583,-43.9969601,2,2,1,2,0,0,pampulha,Manacás,12/08/2018,None,
49472,283250,58.92,-19.8976583,-43.9969601,2,2,1,2,0,0,pampulha,Manacás,12/08/2018,None,
34259,284000,86.15,-19.8917219,-43.9331393,3,2,1,1,88.99,190,leste,Cidade Nova,12/08/2018,None,
148469,284934.12,53.22,-19.8263266,-43.9528369,1,1,0,1,0,0,norte,Planalto,12/08/2018,None,
36802,285000,59,-19.9091181,-43.9137215,3,1,0,1,0,384,leste,Santa Tereza,12/08/2018,None,
54434,285000,56.08,-19.9060016,-43.8986311,2,1,0,1,0,0,leste,Esplanada,12/08/2018,None,
62969,285000,110.79,-19.8151257,-43.974009,2,2,0,1,0,0,pampulha,Santa Mônica,12/08/2018,None,
519033,285000,60,-19.8986046,-43.8983381,2,2,1,2,0,0,leste,Boa Vista,12/08/2018,None,
519034,285000,60,-19.8986046,-43.8983381,2,2,1,2,0,0,leste,Boa Vista,12/08/2018,None,
519452,285000,60,-19.8986046,-43.8983381,2,2,1,2,0,0,leste,Boa Vista,12/08/2018,None,
519454,288000,60,-19.8986046,-43.8983381,2,2,1,2,0,0,leste,Boa Vista,12/08/2018,None,
519851,288000,60,-19.8986046,-43.8983381,2,2,1,2,0,0,leste,Boa Vista,12/08/2018,None,
49462,288400,60.88,-19.8976583,-43.9969601,2,2,1,2,0,0,pampulha,Manacás,12/08/2018,None,
49466,288400,58.92,-19.8976583,-43.9969601,2,2,1,2,0,0,pampulha,Manacás,12/08/2018,None,
358024,289000,75,-19.915676,-43.951484,3,2,0,1,0,0,noroeste,Carlos Prates,12/08/2018,None,
494259,289000,70,-19.8291411,-43.9755884,3,1,1,1,0.01,0,pampulha,Santa Mônica,12/08/2018,None,
9168,290000,74.25,-19.8762273,-44.0071503,3,2,1,1,0,0,pampulha,Itatiaia,12/08/2018,None,
61491,290000,75,-19.9257122,-43.9984829,3,1,0,1,0,210,noroeste,João Pinheiro,12/08/2018,None,
168066,290000,56,-19.8595715,-43.9324761,2,1,1,2,0,0,pampulha,Dona Clara,12/08/2018,None,
360744,290000,58.65,-19.8779531,-44.0035053,2,1,1,2,0,0,pampulha,Castelo,12/08/2018,None,
1660513,290000,87.78,-19.9134591,-43.9672322,3,1,0,0,0,0,noroeste,Padre Eustáquio,12/08/2018,None,
519852,291000,60,-19.8986046,-43.8983381,2,2,1,2,0,0,leste,Boa Vista,12/08/2018,None,
348234,295000,48.18,-19.8770045,-44.0027622,2,2,2,2,0,0,pampulha,Castelo,12/08/2018,None,
2873994,295000,63,-19.8766002,-43.9953428,3,2,1,1,0,0,pampulha,Castelo,12/08/2018,None,
519855,298000,60,-19.8986046,-43.8983381,2,2,1,2,0,0,leste,Boa Vista,12/08/2018,None,
49446,298700,75.12,-19.8976583,-43.9969601,2,2,1,2,0,0,pampulha,Manacás,12/08/2018,None,
49471,298700,58.92,-19.8976583,-43.9969601,2,2,1,2,0,0,pampulha,Manacás,12/08/2018,None,
164997,299000,115.2,-19.8090241,-43.9397145,2,2,1,1,0,0,norte,Juliana,12/08/2018,None,
351631,299000,72,-20.0006808,-44.0115163,2,1,0,2,0,0,barreiro,Barreiro,12/08/2018,None,
128186,300000,110,-19.9246808,-43.9430752,2,2,0,0,0,1050,centro-sul,Santo Agostinho,12/08/2018,None,
335232,300000,73,-19.8173466,-43.9802508,3,1,1,2,0,200,venda-nova,Rio Branco,12/08/2018,None,
344599,300000,60,-19.8344719,-43.9876255,3,1,1,1,0,0,pampulha,Copacabana,12/08/2018,None,
360883,300000,65,-19.871648,-43.9183858,3,2,1,1,0,213,nordeste,Fernão Dias,12/08/2018,None,
519856,301000,60,-19.8986046,-43.8983381,2,2,1,2,0,0,leste,Boa Vista,12/08/2018,None,
519858,301000,60,-19.8986046,-43.8983381,2,2,1,2,0,0,leste,Boa Vista,12/08/2018,None,
520244,301000,60,-19.8986046,-43.8983381,2,2,1,2,0,0,leste,Boa Vista,12/08/2018,None,
2861146,301000,63,-19.8770126,-43.9939463,3,2,1,1,0,0,pampulha,Castelo,12/08/2018,None,
248657,303000,112,-19.9929668,-44.0021367,2,1,1,1,0,0,barreiro,Flávio Marques Lisboa,12/08/2018,None,
520245,304000,60,-19.8986046,-43.8983381,2,2,1,1,0,0,leste,Boa Vista,12/08/2018,None,
520248,304000,60,-19.8986046,-43.8983381,2,2,1,2,0,0,leste,Boa Vista,12/08/2018,None,
3247253,304502,70.4,-19.9924689,-44.0050137,3,1,1,1,0,0,barreiro,Barreiro,12/08/2018,None,
337431,304600,63.89,-19.8216493,-43.980737,3,2,1,1,0,0,pampulha,Santa Mônica,12/08/2018,None,
520249,307000,60,-19.8986046,-43.8983381,2,2,1,2,0,0,leste,Boa Vista,12/08/2018,None,
133775,310000,57.49,-19.9381873,-44.0243234,3,2,1,1,0,0,noroeste,Camargos,12/08/2018,None,
149961,310000,69,-19.9093811,-43.9382793,2,1,0,1,0,0,leste,Floresta,12/08/2018,None,
168196,310000,100,-19.9174856,-43.9340862,3,1,0,0,0,490,centro-sul,Centro,12/08/2018,None,
279369,310000,53,-19.9722284,-43.9750266,2,1,1,2,0,0,oeste,Buritis,12/08/2018,None,
520643,310000,60,-19.8986046,-43.8983381,2,2,1,0,0,0,leste,Boa Vista,12/08/2018,None,
804954,310000,75,-19.9573163,-43.9848599,3,2,1,2,0,0,oeste,Betânia,12/08/2018,None,
1702363,310000,59.69,-19.870255,-43.9840102,2,1,1,1,0,0,pampulha,Ouro Preto,12/08/2018,None,
3250384,310000,110.62,-19.9362396,-43.9776945,3,1,1,1,0,0,oeste,Nova Suíssa,12/08/2018,None,
248655,311000,122,-19.9929668,-44.0021367,2,1,1,1,0,0,barreiro,Flávio Marques Lisboa,12/08/2018,None,
520251,312000,60,-19.8986046,-43.8983381,2,2,1,3,0,0,leste,Boa Vista,12/08/2018,None,
520252,312000,60,-19.8986046,-43.8983381,2,2,1,0,0,0,leste,Boa Vista,12/08/2018,None,
159341,315000,65,-19.8401175,-43.9856139,3,1,1,2,1066.76,0,pampulha,Santa Amélia,12/08/2018,None,
166605,315000,40.15,-19.8750245,-43.9892872,1,1,0,2,0,0,pampulha,Ouro Preto,12/08/2018,None,
339126,315000,67.12,-19.8300248,-43.9432571,2,1,0,2,77,0,norte,Planalto,12/08/2018,None,
