ImovelID,Preço,Area,Latitude,Longitude,Qtde_Quartos,Qtde_Banheiros,Qtde_Suites,Vagas_Garagem,Valor_IPTU,Valor_Cond,Regiao,Bairro,DataExtração,Rua,Numero
146812,350000,80,-19.9080231,-43.9194772,3,1,0,1,82.29,420,leste,Sagrada Família,29/08/18,None,438
148885,350000,105,-19.9122511,-43.9299431,3,1,0,1,51,250,leste,Floresta,29/08/18,None,438
160675,350000,67.66,-19.9548354,-43.9761308,3,1,1,2,100,280,oeste,Havaí,29/08/18,None,438
164064,350000,85.15,-19.8881128,-43.9945612,3,1,1,2,92.23,440,pampulha,Castelo,29/08/18,None,438
172934,350000,90,-19.856815,-43.950266,2,2,0,1,70,410,pampulha,Liberdade,29/08/18,None,438
310883,350000,91,-19.9352549,-43.9798836,3,3,1,1,59.82,200,oeste,Nova Suíssa,29/08/18,None,438
336415,350000,106,-19.9623502,-43.9729921,2,1,0,1,0,190,oeste,Havaí,29/08/18,None,438
336680,350000,105,-19.8693715,-43.9194407,3,2,1,1,97.5,180,nordeste,Fernão Dias,29/08/18,None,439
343657,350000,60,-19.9192748,-43.9430662,2,2,0,0,0,339,centro-sul,Centro,29/08/18,None,439
344562,350000,157.05,-19.8572833,-43.9592267,3,2,1,1,80,350,pampulha,Aeroporto,29/08/18,None,439
346243,350000,48,-19.9458179,-43.9463171,1,1,1,1,59.48,496.73,centro-sul,Santo Antônio,29/08/18,None,439
349753,350000,80,-19.9202375,-43.9110595,3,2,1,2,120.39,325,centro-sul,Santa Efigênia,29/08/18,None,439
350718,350000,109,-19.920511,-44.006532,3,2,0,1,72,450,noroeste,Conjunto Califórnia,29/08/18,None,439
354283,350000,120,-19.898138,-44.0101318,3,2,1,1,97,1,noroeste,Nossa Senhora da Glória,29/08/18,None,439
361296,350000,90,-19.9411059,-43.9763625,3,2,1,2,93.41,196,oeste,Jardim América,29/08/18,None,439
362820,350000,85,-19.8894542,-43.9209456,3,1,1,1,1598.57,550,nordeste,União,29/08/18,None,439
364198,350000,86.39,-19.8881393,-43.9962937,3,1,1,2,95,250,pampulha,Castelo,29/08/18,None,439
411405,350000,84.4,-19.8979232,-43.9320266,2,1,0,1,1095.74,300,nordeste,Nova Floresta,29/08/18,None,439
496069,350000,130,-19.8833623,-43.9962119,3,1,1,2,140,250,pampulha,Castelo,29/08/18,None,439
624360,350000,72.67,-19.8894343,-43.9413447,3,1,1,2,452.96,250,nordeste,Renascença,29/08/18,None,439
1601207,350000,120,-19.9410434,-43.9697497,2,2,0,1,141.65,247,oeste,Nova Granada,29/08/18,None,439
1613681,350000,86,-19.8953864,-43.9975546,3,1,1,2,160,630,pampulha,Manacás,29/08/18,None,439
1615970,350000,88.74,-19.8890597,-43.999252,3,1,1,2,110,320,pampulha,Castelo,29/08/18,None,439
1624527,350000,95,-19.889061,-43.9232,3,2,1,2,131.06,300,leste,Cidade Nova,29/08/18,None,439
1743214,350000,76,-19.883734,-44.001661,3,1,1,2,110,250,pampulha,Castelo,29/08/18,None,440
1783692,350000,110,-19.9268357,-43.9172536,3,3,1,1,150,400,centro-sul,Santa Efigênia,29/08/18,None,440
1797976,350000,60,-19.9411862,-43.9170097,2,1,0,2,115.65,308.68,centro-sul,Serra,29/08/18,None,440
1844587,350000,133,-19.9228367,-43.9797936,2,2,0,1,63,250,noroeste,Padre Eustáquio,29/08/18,None,440
2093155,350000,85,-19.8791717,-44.0047883,3,2,1,2,100,300,pampulha,Castelo,29/08/18,None,440
2097583,350000,89,-19.8889094,-43.9961282,3,3,1,2,111.44,250,pampulha,Castelo,29/08/18,None,440
2109373,350000,91,-19.9032103,-43.924545,3,1,0,1,87,335,leste,Sagrada Família,29/08/18,None,440
3213203,350000,100,-19.8709836,-43.9335377,3,3,1,2,146.83,300,nordeste,Palmares,29/08/18,None,440
3235200,350000,80,-19.9406743,-43.9225316,2,2,1,1,115,518,centro-sul,Serra,29/08/18,None,440
3236329,350000,125.78,-19.993989,-44.022881,4,3,1,1,113,200,barreiro,Diamante,29/08/18,None,440
3238503,350000,78,-19.905169,-43.9033923,3,1,1,1,93.54,195,leste,Pompéia,29/08/18,None,440
3238812,350000,100,-19.9341012,-43.9569079,3,3,2,1,116,250,oeste,Gutierrez,29/08/18,None,440
3240214,350000,65.4,-19.9210472,-43.9141018,3,1,0,1,103.88,260,centro-sul,Santa Efigênia,29/08/18,None,440
3241215,350000,85,-19.8782913,-44.0106382,3,1,1,2,10,200,pampulha,Serrano,29/08/18,None,440
3241223,350000,85,-19.8782913,-44.0106382,3,1,1,2,10,200,pampulha,Serrano,29/08/18,None,440
3244542,350000,94.16,-19.936991,-43.9746457,3,3,1,2,120,300,oeste,Nova Suíssa,29/08/18,None,440
3244686,350000,94,-19.9218285,-43.9482224,2,1,0,0,0,700,centro-sul,Barro Preto,29/08/18,None,440
3245554,350000,80,-19.8748134,-43.9915778,3,1,1,2,70,450,pampulha,Ouro Preto,29/08/18,None,440
3249648,350000,80,-19.8744755,-43.9939458,3,1,1,2,70,450,pampulha,Ouro Preto,29/08/18,None,441
3250050,350000,110,-19.9012347,-43.9282235,3,1,0,1,77,505,nordeste,Silveira,29/08/18,None,441
3251603,350000,100,-19.9283789,-43.9179627,3,3,1,1,95,300,leste,São Lucas,29/08/18,None,441
3253442,350000,85.24,-19.833021,-43.967248,3,1,1,1,108.28,400,pampulha,Santa Branca,29/08/18,None,441
3253724,350000,59,-19.9212689,-43.9680741,2,2,1,2,91.17,260,oeste,Prado,29/08/18,None,441
3253796,350000,82,-19.9836183,-44.0109175,3,2,1,2,170,200,barreiro,Santa Helena (barreiro),29/08/18,None,441
3254280,350000,105.05,-19.9787709,-44.015628,3,2,1,1,140,330,barreiro,Barreiro,29/08/18,None,441
3255134,350000,70,-19.8858972,-43.9399507,3,2,1,1,87,310,nordeste,Renascença,29/08/18,None,441
3255157,350000,60,-19.8973118,-43.9981763,2,1,1,2,100,250,pampulha,Manacás,29/08/18,None,441
3255830,350000,75,-19.9181458,-43.9674531,3,1,0,2,60,450,noroeste,Padre Eustáquio,29/08/18,None,441
3256511,350000,83,-19.8923142,-43.9008165,3,2,1,1,115.81,200,leste,Santa Inês,29/08/18,None,442
3256877,350000,65,-19.9441803,-43.9517093,3,1,0,1,131.76,303.73,centro-sul,Luxemburgo,29/08/18,None,442
3256879,350000,70,-19.8279533,-43.9399164,3,2,1,1,86,263,norte,Jardim Guanabara,29/08/18,None,442
3257025,350000,63,-19.918647,-44.0095808,3,2,1,2,132.81,330,noroeste,Dom Cabral,29/08/18,None,442
3258700,350000,100,-19.8636101,-43.9818246,2,3,1,2,100,350,pampulha,Pampulha,29/08/18,None,442
3258743,350000,80,-19.9210685,-43.9780152,3,2,1,1,77,320,noroeste,Padre Eustáquio,29/08/18,None,442
3259584,350000,71.7,-19.9396467,-43.9769823,2,2,0,1,102.5,372,oeste,Nova Suíssa,29/08/18,None,442
3260046,350000,75,-19.8868017,-43.9222262,2,2,1,1,139,337,leste,Cidade Nova,29/08/18,None,442
3260838,350000,140,-19.8012976,-43.9932918,3,1,1,2,1,0.01,venda-nova,Maria Helena,29/08/18,None,442
3250871,353000,121.68,-19.952844,-43.976647,3,1,0,2,120,250,oeste,Havaí,29/08/18,None,442
31401,355000,98,-19.9034334,-43.9703471,3,3,1,1,72.61,350,noroeste,Caiçaras,29/08/18,None,442
54237,355000,70,-19.9484466,-43.9462112,2,2,1,1,106.59,430,centro-sul,Santo Antônio,29/08/18,None,442
129237,355000,93,-19.9066262,-43.9426367,3,1,1,1,72,180,nordeste,Lagoinha,29/08/18,None,442
154461,355000,108.07,-19.8440346,-43.938156,2,1,1,2,0.01,0.01,norte,Heliópolis,29/08/18,None,442
338871,355000,64.25,-19.8943712,-43.9295123,2,2,0,1,104,338,nordeste,Silveira,29/08/18,None,442
353313,355000,108.93,-20.0054236,-44.0117833,2,2,1,2,1.5,200,barreiro,Urucuia,29/08/18,None,443
3236441,355000,159.69,-19.8742517,-43.9028445,3,2,0,2,165.56,150,nordeste,Goiânia,29/08/18,None,443
3238521,355000,121.81,-19.9392128,-43.9812709,3,3,1,1,58.5,250,oeste,Salgado Filho,29/08/18,None,443
3247466,355000,100.48,-19.8927256,-43.9960894,2,2,1,2,118.27,180,pampulha,Manacás,29/08/18,None,443
2089525,356000,49.67,-19.9124638,-43.9246721,2,2,1,2,128.9,495,leste,Santa Tereza,29/08/18,None,443
363093,357192,27.87,-19.935547,-43.929664,1,1,1,2,115,250,centro-sul,Funcionários,29/08/18,None,443
363090,358620,42.82,-19.935547,-43.929664,1,1,1,2,115,250,centro-sul,Funcionários,29/08/18,None,443
36183,359000,70,-19.8046996,-43.981497,3,2,1,2,1,1,venda-nova,Venda Nova,29/08/18,None,443
55208,359000,85,-19.8760098,-43.9322162,3,2,1,2,77.05,267,nordeste,Palmares,29/08/18,None,443
209004,359000,69.11,-19.935554,-43.9685791,3,2,1,2,118.78,212,oeste,Grajaú,29/08/18,None,443
331411,359000,107,-19.8741391,-43.9559431,3,2,1,2,104.43,160,pampulha,São Francisco,29/08/18,None,443
3216970,359000,100,-19.86238426,-43.94013615,3,2,1,4,78.13,293.03,pampulha,Dona Clara,29/08/18,None,443
3247446,359000,138,-19.8963224,-43.9316068,3,2,1,1,73,200,nordeste,Nova Floresta,29/08/18,None,443
3260724,359000,74.8,-19.9831852,-44.0239836,3,1,1,2,100.64,220,barreiro,Barreiro,29/08/18,None,444
13475,360000,75,-19.8854352,-43.9946055,3,1,1,2,98,250,pampulha,Castelo,29/08/18,None,444
23357,360000,92,-19.882755,-43.927276,2,1,0,1,99.86,285,nordeste,União,29/08/18,None,444
41963,360000,96.14,-19.922723,-43.9368618,3,1,0,0,89,384,centro-sul,Centro,29/08/18,None,444
42294,360000,115,-19.9582032,-43.9448583,3,2,1,1,163.83,240,centro-sul,Santa Lúcia,29/08/18,None,444
63671,360000,97,-19.9367359,-43.977644,3,3,1,1,92,280,oeste,Nova Suíssa,29/08/18,None,444
64556,360000,70,-19.9310969,-43.9152651,2,1,0,1,60.68,300,leste,São Lucas,29/08/18,None,444
129583,360000,115,-19.8993443,-43.8933046,2,2,0,1,100,225,leste,São Geraldo,29/08/18,None,444
138626,360000,105,-19.8578776,-43.9592346,3,1,1,2,80.95,250,pampulha,São Luiz (pampulha),29/08/18,None,444
141320,360000,93,-19.8736222,-43.9859933,3,1,1,2,170,775,pampulha,Ouro Preto,29/08/18,None,444
148112,360000,105,-19.8576816,-43.9592427,3,1,1,2,80.95,250,pampulha,São Luiz,29/08/18,None,444
158192,360000,88.15,-19.8948528,-43.9981775,3,2,1,2,146.27,580,pampulha,Manacás,29/08/18,None,444
161651,360000,83.09,-19.8738247,-43.9157115,3,2,1,2,99.09,260,nordeste,Fernão Dias,29/08/18,None,444
164518,360000,85,-19.8700072,-43.997569,3,1,1,2,104,380,pampulha,Paquetá,29/08/18,None,444
172698,360000,85,-19.9191749,-43.9818335,3,2,0,1,83.35,300,noroeste,Padre Eustáquio,29/08/18,None,444
175062,360000,80,-19.9223148,-43.9460817,3,2,0,0,100,400,centro-sul,Barro Preto,29/08/18,None,444
192441,360000,100,-19.8728883,-43.992599,3,2,1,2,100.87,250,pampulha,Paquetá,29/08/18,None,445
207788,360000,70,-19.9493997,-43.9388182,2,2,1,1,0.01,220,centro-sul,São Pedro,29/08/18,None,445
336515,360000,88.5,-19.8918997,-43.9309564,3,2,1,3,140,300,nordeste,Silveira,29/08/18,None,445
338104,360000,100,-19.8819633,-43.9325426,2,2,1,2,78,400,nordeste,Renascença,29/08/18,None,445
338327,360000,90,-19.9751893,-44.0175429,3,1,1,2,1138.56,300,barreiro,Barreiro,29/08/18,None,445
344903,360000,59,-19.9409621,-43.9590067,3,2,0,1,112,600,oeste,Grajaú,29/08/18,None,445
355889,360000,145,-19.9335516,-43.9671246,3,3,1,1,0,300,oeste,Barroca,29/08/18,None,445
363952,360000,101.18,-19.9273152,-43.9257978,3,2,0,0,130.49,150,centro-sul,Santa Efigênia,29/08/18,None,445
365670,360000,96.22,-19.9908111,-44.0425027,3,1,1,2,101.32,120,barreiro,Tirol,29/08/18,None,445
367426,360000,95,-19.9480005,-43.9216949,3,1,0,1,108,400,centro-sul,Cruzeiro,29/08/18,None,445
634578,360000,90,-19.9224626,-43.9153765,3,1,0,1,102.9,421,centro-sul,Santa Efigênia,29/08/18,None,445
1617607,360000,80,-19.9252242,-43.9403048,3,2,0,0,94.58,460,centro-sul,Centro,29/08/18,None,445
1746891,360000,149,-19.9308179,-43.9138706,4,2,1,2,117.21,365,leste,São Lucas,29/08/18,None,445
1796046,360000,90,-19.9564345,-43.9673545,3,2,1,2,113.51,500,oeste,Estoril,29/08/18,None,445
1831857,360000,67.89,-19.9019757,-43.9793666,3,2,1,2,112,460,noroeste,Caiçaras,29/08/18,None,445
2190777,360000,120,-19.9261615,-43.9916756,3,2,1,2,108.38,350,noroeste,Coração Eucarístico,29/08/18,None,445
2223719,360000,80,-19.9201253,-43.9760476,3,2,1,1,110,470,noroeste,Padre Eustáquio,29/08/18,None,446
2858306,360000,66,-19.8862943,-43.9247216,2,1,0,1,125,250,leste,Cidade Nova,29/08/18,None,446
3234119,360000,66,-19.8398665,-43.9889145,3,1,1,1,50,50,pampulha,Jardim Atlântico,29/08/18,None,446
3234478,360000,100,-19.8867342,-44.0021323,3,3,1,2,103.22,300,pampulha,Castelo,29/08/18,None,446
3235159,360000,95,-19.8707886,-43.9931084,2,1,0,2,95,250,pampulha,Paquetá,29/08/18,None,446
3235223,360000,70,-19.8292648,-43.9394714,3,2,1,2,100,350,norte,Jardim Guanabara,29/08/18,None,446
3235758,360000,54.15,-19.9286056,-43.9388859,1,1,1,1,99.81,484.34,centro-sul,Lourdes,29/08/18,None,446
3246195,360000,79.44,-19.9074113,-43.9212202,3,2,1,2,101.55,250,leste,Sagrada Família,29/08/18,None,446
3246839,360000,86.38,-19.88908,-43.998062,3,1,1,2,97.9,320,pampulha,Castelo,29/08/18,None,446
3246883,360000,85,-19.881521,-44.0101159,3,1,1,2,115,280,pampulha,Serrano,29/08/18,None,446
3248363,360000,100,-19.89824,-43.92288,3,1,0,1,121.48,460,leste,Sagrada Família,29/08/18,None,446
3248462,360000,90.8,-19.9082773,-43.9796251,3,3,1,1,170.87,330,noroeste,Padre Eustáquio,29/08/18,None,446
3249376,360000,80.3,-19.953864,-43.978391,3,1,1,2,100,180,oeste,Salgado Filho,29/08/18,None,447
3250644,360000,70,-19.8433769,-43.9797472,3,1,0,1,97,120,pampulha,Jardim Atlântico,29/08/18,None,447
3253502,360000,95,-19.944209,-43.9754293,3,2,1,1,86.4,270,oeste,Jardim América,29/08/18,None,447
3255328,360000,95,-19.9765856,-43.9747202,3,2,1,2,215.21,1271,oeste,Buritis,29/08/18,None,447
3257890,360000,85,-19.9249979,-43.9400091,2,2,0,0,115,506,centro-sul,Centro,29/08/18,None,447
3257940,360000,75,-19.9493547,-43.9570512,2,2,1,2,260,650,centro-sul,Luxemburgo,29/08/18,None,447
3259375,360000,69.08,-19.979894,-43.9743551,3,0,0,2,129.43,575.27,oeste,Buritis,29/08/18,None,447
32159,361046,68.61,-19.8722335,-43.9879717,3,1,1,2,100,280,pampulha,Ouro Preto,29/08/18,None,447
124924,361702.13,79.08,-19.9381026,-43.9755342,3,1,1,1,522.18,415,oeste,Nova Suíssa,29/08/18,None,447
1581397,362700,109.69,-19.8277403,-43.9642381,3,1,1,2,39.45,75,venda-nova,São João Batista,29/08/18,None,447
1581704,362700,99.02,-19.8277403,-43.9642381,2,1,1,2,39.45,75,venda-nova,São João Batista,29/08/18,None,447
36074,365000,62,-19.8468302,-43.8631863,2,2,1,1,90,256,leste,Floresta,29/08/18,None,447
167252,365000,80,-19.925948,-43.991032,3,2,1,1,111.04,693,noroeste,Coração Eucarístico,29/08/18,None,447
172851,365000,85,-19.9714697,-43.9733431,2,1,1,1,76.52,150,oeste,Buritis,29/08/18,None,447
343783,365000,85,-19.9811262,-44.0177287,3,1,1,1,180,200,barreiro,Barreiro de Baixo,29/08/18,None,447
356928,365000,80,-19.9409873,-43.9644985,3,3,1,2,169,450,oeste,Gutierrez,29/08/18,None,448
363831,365000,97,-19.932579,-43.96682,3,3,1,1,80,350,oeste,Gutierrez,29/08/18,None,448
366552,365000,150,-19.8230309,-43.9951688,3,3,1,1,70,150,venda-nova,Parque Leblon,29/08/18,None,448
1526232,365000,83.76,-19.889592,-44.0000066,2,1,1,2,1300,220,pampulha,Castelo,29/08/18,None,448
3235519,365000,128.04,-19.8684364,-44.0034865,2,2,1,2,90,180,pampulha,Santa Terezinha,29/08/18,None,448
3237692,365000,63.26,-19.8716709,-43.9331511,2,1,1,2,1200,300,nordeste,Palmares,29/08/18,None,448
3258955,365000,78,-19.9130679,-43.9312343,3,2,1,2,98,300,leste,Floresta,29/08/18,None,448
3240998,365819,68.61,-19.8736421,-43.9899889,3,2,1,2,0.01,346,pampulha,Ouro Preto,29/08/18,None,448
344553,367000,65,-19.9071666,-43.9295649,2,1,1,2,98.37,240,leste,Floresta,29/08/18,None,448
3246696,368500,76.81,-19.8820901,-43.9969508,3,2,1,2,1,1,pampulha,São Francisco,29/08/18,None,448
2739147,369000,88,-19.9008675,-43.9774076,3,1,0,1,89,308,noroeste,Caiçaras,29/08/18,None,448
3237968,369000,165,-19.9400985,-43.9679469,3,3,1,3,68,320,oeste,Gutierrez,29/08/18,None,448
3251684,369000,66.71,-19.8898286,-43.9807511,2,2,1,2,1,1,pampulha,Engenho Nogueira,29/08/18,None,448
5749,370000,85,-19.8916669,-43.9269596,3,1,0,1,113,240,leste,Cidade Nova,29/08/18,None,449
15593,370000,166.8,-19.890999,-43.997188,2,1,1,2,138,154,pampulha,Manacás,29/08/18,None,449
27515,370000,132.59,-19.939296,-43.960422,3,3,1,1,117,280,oeste,Gutierrez,29/08/18,None,449
56022,370000,100,-19.9405371,-43.9321447,3,1,0,1,78,350,centro-sul,Carmo,29/08/18,None,449
67478,370000,97.49,-19.915018,-43.9856746,3,3,1,1,77.52,350,noroeste,Padre Eustáquio,29/08/18,None,449
133629,370000,95,-19.9235177,-43.9373285,3,2,0,0,84.05,390,centro-sul,Centro,29/08/18,None,449
140694,370000,77,-19.925904,-43.9780094,3,2,1,1,118.58,450,oeste,Nova Suíssa,29/08/18,None,449
206671,370000,70.76,-19.8979209,-43.932008,2,2,1,1,102.73,322,nordeste,Silveira,29/08/18,None,449
246405,370000,83.68,-19.8910652,-43.9971819,3,1,1,2,88.03,300,pampulha,Castelo,29/08/18,None,449
298682,370000,85,-19.9666664,-43.973261,3,2,1,2,116,350,oeste,Buritis,29/08/18,None,449
339260,370000,75.15,-19.9234716,-43.9163871,3,1,1,1,84.64,220,centro-sul,Santa Efigênia,29/08/18,None,449
352185,370000,90,-19.947393,-43.938746,3,2,1,1,100.69,350,centro-sul,São Pedro,29/08/18,None,449
353100,370000,100,-19.9083164,-43.9605341,3,2,0,1,97,284,noroeste,Carlos Prates,29/08/18,None,449
355843,370000,50,-19.9398465,-43.9302334,1,1,0,1,126,380,centro-sul,Cruzeiro,29/08/18,None,449
361783,370000,83.43,-19.9640392,-43.9717105,3,2,1,2,130.95,250,oeste,Havaí,29/08/18,None,450
365560,370000,100,-19.8292179,-43.9815132,3,1,1,2,1,1,pampulha,Santa Mônica,29/08/18,None,450
365622,370000,99.46,-19.926277,-43.988848,3,2,1,1,114.66,380,noroeste,Coração Eucarístico,29/08/18,None,450
836301,370000,67.78,-19.8639062,-43.9567635,3,2,1,1,84.68,300,pampulha,Liberdade,29/08/18,None,450
855411,370000,80,-19.8944269,-43.9504617,3,1,1,1,93.78,350,noroeste,São Cristóvão,29/08/18,None,450
990101,370000,58,-19.9123552,-43.9263459,2,2,1,2,141.01,410,leste,Santa Tereza,29/08/18,None,450
1657390,370000,160,-19.8740257,-44.0069571,4,2,2,1,110,250,pampulha,Serrano,29/08/18,None,450
1696003,370000,82,-19.8994935,-43.9260349,3,2,1,2,123,250,leste,Sagrada Família,29/08/18,None,450
1794946,370000,87,-19.980826,-44.018379,3,1,1,2,121,140,barreiro,Barreiro,29/08/18,None,450
1831662,370000,78,-19.8751926,-43.934908,3,2,1,2,111.46,250,nordeste,Palmares,29/08/18,None,450
1944490,370000,81.63,-19.9692036,-43.9577861,3,2,1,2,87,450,oeste,Buritis,29/08/18,None,450
3213607,370000,131,-19.8886447,-43.9949177,2,1,1,2,115,250,pampulha,Manacás,29/08/18,None,450
3236561,370000,80,-19.970697,-43.9725491,3,3,1,2,126.49,340,oeste,Buritis,29/08/18,None,450
3239881,370000,100,-19.972986,-43.971434,3,3,1,2,127.62,350,oeste,Buritis,29/08/18,None,450
3241346,370000,120,-19.8974564,-43.9982466,2,1,0,2,0.01,250,pampulha,Manacás,29/08/18,None,450
3242056,370000,129,-19.884552,-43.9275,3,3,1,2,1200,250,leste,Santa Inês,29/08/18,None,451
3244659,370000,75.58,-19.86873,-43.929627,3,1,1,2,1057,436.01,nordeste,Palmares,29/08/18,None,451
3247427,370000,80.32,-19.9262071,-43.9171652,3,2,1,2,173.75,400,centro-sul,Santa Efigênia,29/08/18,None,451
3248435,370000,100,-19.9390824,-43.962053,3,2,1,2,91.42,250,oeste,Grajaú,29/08/18,None,451
3248873,370000,77,-19.9003327,-43.9231842,3,2,1,1,103.54,350,leste,Sagrada Família,29/08/18,None,451
3249831,370000,72.18,-19.948336,-43.922484,2,1,0,1,119,400,centro-sul,Cruzeiro,29/08/18,None,451
3250297,370000,100,-19.9514809,-43.929387,3,2,0,0,128,430,centro-sul,Sion,29/08/18,None,451
3250671,370000,75,-19.9336886,-43.9802186,2,1,0,1,71.6,520,oeste,Nova Suíssa,29/08/18,None,451
3251238,370000,64.87,-19.9388807,-43.9833075,2,2,1,2,170.15,300,oeste,Salgado Filho,29/08/18,None,451
3252871,370000,80,-19.9470681,-43.9357894,3,1,0,0,125.54,400,centro-sul,Sion,29/08/18,None,451
3253314,370000,95,-19.857747,-43.939305,3,2,1,4,111,250,pampulha,Jaraguá,29/08/18,None,451
3253915,370000,125,-19.88813,-43.924628,3,1,1,2,133.12,295,leste,Cidade Nova,29/08/18,None,451
3255358,370000,86,-19.9275379,-43.967802,2,2,0,0,92.61,360000,oeste,Prado,29/08/18,None,451
3262123,370000,85.71,-19.908439,-43.920287,3,2,1,2,130.35,350,leste,Sagrada Família,29/08/18,None,452
359741,374000,124,-19.94389,-43.94133,3,1,1,1,112.17,180,centro-sul,Santo Antônio,29/08/18,None,452
20322,375000,116,-19935,-43.963405,3,2,0,1,153,300,oeste,Grajaú,29/08/18,None,452
50014,375000,75,-19.8994282,-43.9325726,2,2,1,1,99,290,nordeste,Silveira,29/08/18,None,452
141134,375000,100,-19.9496692,-43.9427302,3,2,1,1,134.1,740,centro-sul,Vila Paris,29/08/18,None,452
148341,375000,100,-19.930723,-43.913447,3,2,1,1,102.89,480,leste,São Lucas,29/08/18,None,452
167304,375000,159,-19.9353368,-44.0008668,3,2,1,2,99,190,noroeste,João Pinheiro,29/08/18,None,452
337690,375000,80,-19.9078755,-43.9285729,2,1,0,0,92,200,leste,Floresta,29/08/18,None,452
340870,375000,130,-19.94430614,-43.97216876,3,3,1,1,112.87,200,oeste,Jardim América,29/08/18,None,452
343724,375000,93.16,-19.9353522,-43.9610438,3,2,0,1,85.66,280,oeste,Gutierrez,29/08/18,None,452
343785,375000,85,-19.9801994,-44.0162513,3,1,1,1,180,200,barreiro,Barreiro de Baixo,29/08/18,None,452
729249,375000,69.94,-19.9057007,-43.9020261,3,2,1,2,1,170,leste,Esplanada,29/08/18,None,452
729250,375000,69.44,-19.9057007,-43.9020261,3,2,1,2,1,170,leste,Esplanada,29/08/18,None,452
729882,375000,69.94,-19.9057007,-43.9020261,3,2,1,2,1,170,leste,Esplanada,29/08/18,None,452
1696508,375000,90,-19.940301,-43.915764,3,1,0,1,95.62,310,centro-sul,Serra,29/08/18,None,453
1815967,375000,86,-19.9227039,-43.91406,3,2,1,1,90.14,300,centro-sul,Santa Efigênia,29/08/18,None,453
2183535,375000,90,-19.9428122,-43.966823,3,3,1,2,167.16,300,oeste,Nova Granada,29/08/18,None,453
3236407,375000,80,-19.9207327,-43.9460618,2,1,0,1,90,580,centro-sul,Barro Preto,29/08/18,None,453
3248980,375000,75,-19.838061,-43.975113,3,2,1,2,106.97,250,pampulha,Santa Mônica,29/08/18,None,453
3253903,375000,90,-19.9466119,-43.940823,3,2,0,1,95,350,centro-sul,São Pedro,29/08/18,None,453
3247100,376000,68,-19.9069984,-43.9299695,2,1,1,2,1358,300,leste,Floresta,29/08/18,None,453
159580,376440.1,61.11,-19.8676907,-43.9946633,2,2,1,2,100,460,pampulha,Paquetá,29/08/18,None,453
3233793,377000,70,-19.8990635,-43.9307241,3,3,1,1,128,350,nordeste,Ipiranga,29/08/18,None,453
356940,378800,70.1,-19.9398716,-43.9689939,3,2,1,2,70,150,oeste,Nova Granada,29/08/18,None,453
361636,379000,64,-19.9737541,-43.9693927,2,3,1,2,95.22,260,oeste,Buritis,29/08/18,None,453
633545,379000,75,-19.9180812,-43.9326408,3,1,0,1,1351.28,250,leste,Floresta,29/08/18,None,453
947836,379000,90,-19.9485529,-43.9455416,3,3,1,2,108.8,300,centro-sul,Santo Antônio,29/08/18,None,453
1616525,379000,90,-19.9555269,-43.9673765,3,2,1,2,78,350,oeste,Jardim América,29/08/18,None,454
3244162,379000,110,-19.9386769,-43.981445,3,3,1,3,126,230,oeste,Salgado Filho,29/08/18,None,454
3256028,379000,65,-19.9085267,-43.9380716,2,1,1,2,110,250,leste,Floresta,29/08/18,None,454
159280,379424.48,62.13,-19.8676907,-43.9946633,2,2,1,2,100,460,pampulha,Paquetá,29/08/18,None,454
159272,379565.1,61.11,-19.8676907,-43.9946633,2,2,1,2,100,460,pampulha,Paquetá,29/08/18,None,454
12055,380000,90,-19.9409371,-43.9737089,3,3,1,2,83.13,260,oeste,Nova Suíssa,29/08/18,None,454
19110,380000,114,-19.9267514,-43.9709125,3,3,1,1,56.18,195,oeste,Prado,29/08/18,None,454
40837,380000,90,-19.948444,-43.9401803,2,2,1,1,135,540,centro-sul,Santo Antônio,29/08/18,None,454
46744,380000,82.96,-19.8869106,-43.9302689,3,1,1,1,875,300,nordeste,Ipiranga,29/08/18,None,454
53559,380000,95,-19.9090359,-43.9692652,3,3,1,1,88,300,noroeste,Caiçaras,29/08/18,None,454
57323,380000,95,-19.9299283,-43.916397,3,2,1,1,94.64,307,leste,São Lucas,29/08/18,None,454
128553,380000,72,-19.904508,-43.9168669,3,2,1,2,95,250,leste,Sagrada Família,29/08/18,None,454
129753,380000,86,-19.8931999,-43.996809,3,1,1,2,84,300,pampulha,Manacás,29/08/18,None,454
138795,380000,75.05,-19.9164475,-43.9571115,3,3,1,1,68,250,noroeste,Carlos Prates,29/08/18,None,454
157949,380000,93,-19.980455,-44.016209,2,2,1,2,200,200,barreiro,Barreiro de Baixo,29/08/18,None,455
161816,380000,62.42,-19.9772309,-44.021917,2,2,1,2,190,250,barreiro,Barreiro de Baixo,29/08/18,None,455
165063,380000,127,-19.8830649,-43.9159139,2,1,1,2,99,200,nordeste,União,29/08/18,None,455
168884,380000,88.7,-19.9267956,-43.987088,3,2,1,1,0,206,noroeste,Gameleira,29/08/18,None,455
188613,380000,112,-19.8401263,-43.982724,3,2,1,2,83.92,180,pampulha,Santa Amélia,29/08/18,None,455
191477,380000,81.78,-19.8883885,-43.9987595,2,2,1,2,75,300,pampulha,Castelo,29/08/18,None,455
339599,380000,100,-19.8836065,-43.9240678,3,2,1,2,117.08,270,nordeste,União,29/08/18,None,455
342863,380000,70,-19.9446037,-43.9482798,2,2,1,1,118,536,centro-sul,Santo Antônio,29/08/18,None,455
