Imovel_ID,Preço,Area,Latitude,Longitude,Qtde_Quartos,Qtde_Banheiros,Qtde_Suites,Vagas_Garagem,Valor_IPTU,Valor_Cond,Regiao,Bairro,DataExtração,Rua,Numero
3199576,345000,62.78,-19.9812272,-43.9783482,3,0,0,2,73,410,oeste,Buritis,43228,Avenida Senador José Augusto,110.0
1668413,345000,62.78,-19.9812693,-43.9783507,3,2,1,2,76.92,410,oeste,Buritis,43228,Avenida Senador José Augusto,110.0
50726,300000,62.78,-19.9138455,-43.9631636,2,2,0,1,89,165,noroeste,Carlos Prates,43228,,
3253020,369000,62.76,-19.970697,-43.9725491,2,2,2,2,177.71,360,oeste,Buritis,43228,,
3250466,315000,62.75,-19.9332308,-43.975819,2,2,1,1,90,250,oeste,Nova Suíssa,43228,Rua Java,185.0
1672228,270000,62.7,-19.8606164,-43.9565293,3,1,0,1,0,220,pampulha,Liberdade,43228,Rua João Fernandes,113.0
39036,304530.3,62.69,-19.92223,-44.0103736,3,1,1,2,135,368.8,noroeste,Dom Cabral,43228,Avenida das Castanholas,246.0
39078,304530.3,62.69,-19.92223,-44.0103736,3,1,1,2,135,368.8,noroeste,João Pinheiro,43228,Avenida das Castanholas,246.0
39083,304530.3,62.69,-19.92223,-44.0103736,3,1,1,2,135,368.8,noroeste,Minas Brasil,43228,Avenida das Castanholas,246.0
39085,304530.3,62.69,-19.92223,-44.0103736,3,1,1,2,135,368.8,noroeste,Dom Cabral,43228,Avenida das Castanholas,246.0
39091,304530.3,62.69,-19.92223,-44.0103736,3,1,1,2,135,368.8,noroeste,João Pinheiro,43228,Avenida das Castanholas,246.0
172874,304530.3,62.69,-19.92223,-44.0103736,3,2,1,2,135,368.8,noroeste,Dom Cabral,43228,Avenida das Castanholas,246.0
32199,295087.5,62.69,-19.9224909,-44.009551,3,2,1,2,0,368.8,noroeste,Minas Brasil,43228,Avenida das Castanholas,246.0
38968,295087.5,62.69,-19.92223,-44.0103736,3,1,1,2,135,368.8,noroeste,Minas Brasil,43228,Avenida das Castanholas,246.0
39021,295087.5,62.69,-19.92223,-44.0103736,3,1,1,2,135,368.8,noroeste,Dom Cabral,43228,Avenida das Castanholas,246.0
39030,295087.5,62.69,-19.92223,-44.0103736,3,1,1,2,135,368.8,noroeste,João Pinheiro,43228,Avenida das Castanholas,246.0
32734,295087.5,62.69,-19.9222306,-44.0104011,3,1,1,2,135,368.8,noroeste,João Pinheiro,43228,Avenida das Castanholas,246.0
38952,286825.05,62.69,-19.9222306,-44.0104011,3,1,1,2,135,368.8,noroeste,Minas Brasil,43228,Avenida das Castanholas,246.0
38956,286825.05,62.69,-19.9222306,-44.0104011,3,1,1,2,153,368.8,noroeste,Minas Brasil,43228,Avenida das Castanholas,246.0
162297,240000,62.63,-19.9354206,-43.9225414,2,1,0,0,70,250,centro-sul,Serra,43228,,
359460,270000,62.59,-19.8247851,-43.9811781,3,1,1,1,1,1,pampulha,Santa Mônica,43228,Rua dos Uiacás,337.0
359462,270000,62.59,-19.824987,-43.981719,3,1,1,1,1,1,pampulha,Santa Mônica,43228,Rua dos Uiacás,337.0
359459,269000,62.59,-19.824528,-43.98136,3,1,1,1,1,1,pampulha,Santa Mônica,43228,,
359457,269000,62.59,-19.8247225,-43.9810652,2,1,1,1,1,1,pampulha,Santa Mônica,43228,Rua dos Uiacás,337.0
159578,385065.1,62.55,-19.8676907,-43.9946633,2,2,1,2,0.01,460,pampulha,Paquetá,43228,Rua Frei Martinho Burnier,721.0
159575,381940.1,62.55,-19.8676907,-43.9946633,2,2,1,2,0.01,460,pampulha,Paquetá,43228,Rua Frei Martinho Burnier,721.0
60337,590000,62.45,-19.9456206,-43.9512434,1,1,1,1,230,950,centro-sul,Luxemburgo,43228,Rua Guaicuí,596.0
495335,280000,62.45,-19.8737979,-43.9389803,3,1,1,2,104.34,390,nordeste,Palmares,43228,,
1700063,260000,62.43,-19.894444,-44.0000512,2,1,0,1,0,250,pampulha,Manacás,43228,,
341388,230000,62.43,-19.894444,-44.0000512,3,2,0,1,0,150,pampulha,Manacás,43228,,
43022,264990,62.38,-19.9702125,-43.9726897,3,1,0,1,0,0,oeste,Buritis,43228,Rua Professor Euclydes Ferreira,12.0
60332,540000,62.3,-19.9456206,-43.9512434,1,1,1,1,230,950,centro-sul,Luxemburgo,43228,Rua Guaicuí,596.0
2737918,330000,62.3,-19.8987461,-43.9289956,2,2,0,1,131,448,leste,Graça,43228,,
3253710,336253.54,62.28,-19.9240358,-43.9384257,1,1,1,1,1,234,centro-sul,Centro,43228,Rua Espírito Santo,1059.0
347196,319933.7,62.28,-19.9240358,-43.9384257,1,1,1,1,1,1,centro-sul,Lourdes,43228,Rua Espírito Santo,1059.0
347097,316766.04,62.28,-19.9240358,-43.9384257,1,1,1,1,1,1,centro-sul,Lourdes,43228,Rua Espírito Santo,1059.0
346919,313629.75,62.28,-19.9240358,-43.9384257,1,1,1,1,1,250,centro-sul,Lourdes,43228,Rua Espírito Santo,1059.0
346891,310524.5,62.28,-19.9240358,-43.9384257,1,1,1,1,1,250,centro-sul,Lourdes,43228,Rua Espírito Santo,1059.0
346603,307450,62.28,-19.9240358,-43.9384257,1,1,1,1,1,250,centro-sul,Lourdes,43228,Rua Espírito Santo,1059.0
127921,160000,62.28,-19.9022564,-43.9504246,2,1,0,1,0,185,noroeste,São Cristóvão,43228,Rua Araribá,336.0
3238021,165000,62.22,-19.9030937,-43.947375,2,1,0,1,0,240,noroeste,São Cristóvão,43228,,
3246804,695000,62.2,-19.94500303,-43.93188055,2,1,1,3,150,350,centro-sul,Sion,43228,,
3246837,695000,62.2,-19.9469394,-43.9275461,2,1,1,3,150,350,centro-sul,Sion,43228,,
3246783,680000,62.2,-19.9469394,-43.9275461,2,1,1,2,150,350,centro-sul,Carmo,43228,,
3246795,680000,62.2,-19.9469394,-43.9275461,2,1,1,2,150,350,centro-sul,Carmo,43228,,
3246796,680000,62.2,-19.94796809,-43.93213804,2,1,1,2,150,350,centro-sul,Sion,43228,,
3246797,680000,62.2,-19.94611241,-43.93220241,2,1,1,2,150,350,centro-sul,Sion,43228,,
3246773,670000,62.2,-19.9469394,-43.9275461,2,1,1,2,150,350,centro-sul,Sion,43228,,
3246774,670000,62.2,-19.9469394,-43.9275461,2,1,1,2,150,350,centro-sul,Carmo,43228,,
3246780,670000,62.2,-19.9469394,-43.9275461,2,1,1,2,150,350,centro-sul,Sion,43228,,
3246781,670000,62.2,-19.94504337,-43.92801817,2,1,1,2,150,350,centro-sul,Cruzeiro,43228,,
3246754,660000,62.2,-19.9469394,-43.9275461,2,1,1,2,150,350,centro-sul,Carmo,43228,,
3246766,660000,62.2,-19.9469394,-43.9275461,2,1,1,2,150,350,centro-sul,Carmo,43228,,
3246770,660000,62.2,-19.9469394,-43.9275461,2,1,1,2,150,350,centro-sul,Sion,43228,,
3246771,660000,62.2,-19.945683,-43.930061,2,1,1,2,150,350,centro-sul,Sion,43228,,
3246741,650000,62.2,-19.94630403,-43.93226679,2,1,1,2,150,350,centro-sul,Sion,43228,,
3246743,650000,62.2,-19.9469394,-43.9275461,2,1,1,2,150,350,centro-sul,Carmo,43228,,
3246751,650000,62.2,-19.94332886,-43.93103297,2,11,1,2,150,350,centro-sul,Sion,43228,,
3246752,650000,62.2,-19.9469394,-43.9275461,2,1,1,2,150,350,centro-sul,Sion,43228,,
3234339,330000,62.19,-19.8395923,-43.9882023,3,2,1,1,78.83,300,pampulha,Santa Amélia,43228,,
160328,280000,62.18,-19.9121966,-43.9630645,3,1,1,1,70.36,230,noroeste,Carlos Prates,43228,,
357996,250000,62.17,-19.887206,-43.932808,2,1,0,1,921.7,135.7,nordeste,Ipiranga,43228,Rua Dom Cabral,10.0
159574,382549.48,62.13,-19.8676907,-43.9946633,2,2,1,2,0.01,460,pampulha,Paquetá,43228,Rua Frei Martinho Burnier,721.0
159576,382549.48,62.13,-19.8676907,-43.9946633,2,2,1,2,0.01,460,pampulha,Paquetá,43228,Rua Frei Martinho Burnier,721.0
346228,650000,62,-19.9437414,-43.9452043,2,1,1,2,66.9,496.73,centro-sul,Santo Antônio,43228,,
2186721,600000,62,-19.9493034,-43.9441239,3,2,1,2,248.59,400,centro-sul,Santo Antônio,43228,,
3233806,400000,62,-19.9127127,-43.9205659,2,1,0,2,121.29,400,leste,Santa Tereza,43228,,
3238802,398000,62,-19.942324,-43.94633,2,1,0,1,109.22,650,centro-sul,Santo Antônio,43228,,
348001,380000,62,-19.9134029,-43.9205689,3,2,0,2,117.83,440,leste,Santa Tereza,43228,Rua Anhangüera,95.0
2441223,375000,62,-19.968287,-43.966583,2,1,1,2,133.45,650,oeste,Buritis,43228,Rua Engenheiro Alberto Pontes,184.0
276517,370000,62,-19.9722284,-43.9750266,3,1,1,2,0,0,oeste,Buritis,43228,,
1617433,370000,62,-19.9722234,-43.9750086,2,2,1,2,0,0,oeste,Buritis,43228,Rua Orlando Moretzsohn,75.0
347815,320000,62,-19.9261119,-43.9897589,2,1,0,1,95,300,noroeste,Coração Eucarístico,43228,,
1831635,300000,62,-19.83792,-43.972156,2,1,1,1,80,220,pampulha,Santa Amélia,43228,,
143392,280000,62,-19.8967746,-43.9316881,2,2,0,1,95.17,350,leste,Graça,43228,,
146520,279000,62,-19.8967575,-43.9316941,2,1,0,1,88,295,nordeste,Nova Floresta,43228,Rua Jataí,850.0
36830,278000,62,-19.926503,-43.978722,2,2,0,1,65,245,oeste,Nova Suíssa,43228,,
362822,270000,62,-19.840738,-43.948287,3,1,0,1,67.7,220,norte,Planalto,43228,,
25140,270000,62,-19.8797045,-43.9901704,2,2,1,2,90,200,pampulha,Paquetá,43228,,
346801,270000,62,-19.8801343,-43.9931873,2,2,1,2,110,150,pampulha,Paquetá,43228,,
1526128,270000,62,-19.8748316,-43.9994615,2,2,1,1,85,350,pampulha,Bandeirantes (pampulha),43228,,
1928422,270000,62,-19.874459,-43.999206,2,1,1,1,110,280,pampulha,Bandeirantes (pampulha),43228,,
3237995,270000,62,-19.8967301,-43.9278742,2,2,0,1,99.88,500,nordeste,Silveira,43228,Avenida Cristiano Machado,1837.0
160607,265000,62,-19.8761087,-43.9966506,3,1,1,1,0.01,170,pampulha,Castelo,43228,,
2393385,265000,62,-19.9059667,-43.928148,2,1,0,1,75,210,leste,Sagrada Família,43228,Rua Genoveva de Souza,531.0
2359575,265000,62,-19.9739766,-43.9644441,3,2,1,1,85.77,180,oeste,Buritis,43228,Rua Juruena,135.0
359854,260000,62,-19.870767,-43.9931868,2,1,0,1,95,250,pampulha,Paquetá,43228,,
124624,260000,62,-19.9596606,-43.9695039,2,2,1,2,71.38,150,oeste,Havaí,43228,Rua Estácio Rodrigues,548.0
348905,250000,62,-19.9747508,-43.9648745,3,2,1,1,84,197,oeste,Estoril,43228,,
1671892,250000,62,-19.8947435,-43.9969457,2,1,0,1,114,450,pampulha,Manacás,43228,,
3234575,248000,62,-19.864149,-43.998195,2,1,1,1,75.32,380,pampulha,Bandeirantes (pampulha),43228,,
2134716,220000,62,-19.8425193,-43.9190715,3,2,0,1,0,270,norte,Guarani,43228,,
1578318,210000,62,-19.965583,-43.993039,3,1,0,1,60,180,oeste,Cinquentenário,43228,,
1381764,200000,62,-19.8943759,-43.9991753,2,1,0,1,0,250,pampulha,Castelo,43228,,
3237064,200000,62,-19.9534218,-43.9830987,3,1,0,1,130.89,250,oeste,Betânia,43228,,
500087,195000,62,-19.8423998,-43.9200264,3,1,0,1,0,280,norte,Tupi,43228,,
364818,189000,62,-19.9657332,-43.9920212,3,1,0,1,59,200,oeste,Betânia,43228,,
1868976,179000,62,-19.962474,-43.99039,3,1,0,1,55,250,oeste,Salgado Filho,43228,Rua Úrsula Paulino,711.0
333775,170000,62,-19.9918371,-44.004424,3,1,0,1,0,110,barreiro,Flávio Marques Lisboa,43228,,
3252975,170000,62,-19.9024258,-43.9478715,2,1,0,0,0,240,noroeste,São Cristóvão,43228,,
3240543,190000,61.99,-19.9554161,-43.9841434,3,1,0,1,52.21,250,oeste,Cinquentenário,43228,,
343722,230000,61.92,-19.8423738,-43.9834145,3,1,0,1,62.51,150,pampulha,Santa Amélia,43228,,
164640,295000,61.8,-19.8690374,-43.921055,2,1,0,2,88.54,210,nordeste,São Paulo,43228,,
250424,450000,61.78,-19.9359061,-43.9351974,1,1,0,1,161.78,530,centro-sul,Savassi,43228,,
3248452,265000,61.72,-19.8423998,-43.9200264,3,1,0,1,0,260,norte,Guarani,43228,,
49166,230000,61.72,-19.8458538,-43.9148384,3,0,0,1,0,230,norte,Guarani,43228,,
1841480,215000,61.72,-19.8418362,-43.9204926,3,1,0,1,0,280,norte,Guarani,43228,,
159363,195000,61.67,-20.0051005,-44.0045074,2,1,0,1,0,190,barreiro,Cardoso,43228,Rua Augusto Muniz,117.0
172977,265000,61.66,-18.9227421,-48.2952803,2,1,0,1,62,365,nordeste,Lagoinha,43228,,
1837375,210000,61.66,-19.9077681,-43.9400601,2,1,0,0,71.38,360,nordeste,Lagoinha,43228,,
2708132,189000,61.66,-19.8156279,-43.9519672,2,1,0,1,74,248,venda-nova,Parque São Pedro (venda,43228,,
3234814,170000,61.65,-19.8431845,-43.9397577,2,1,0,1,0,180,norte,Heliópolis,43228,,
3255101,215000,61.63,-19.8809293,-43.9326473,2,1,0,1,918.51,450,nordeste,Ipiranga,43228,,
1534203,180000,61.62,-19.918052,-43.9400073,2,1,0,0,56,390,centro-sul,Centro,43228,Rua São Paulo,684.0
3235041,321000,61.6,-19.8882209,-43.899886,2,2,1,2,104,110,leste,Boa Vista,43228,,
169950,215000,61.53,-19.8220331,-43.9583277,3,1,0,1,65,170,venda-nova,Venda Nova,43228,,
149568,190000,61.53,-19.8249629,-43.9582746,3,1,0,1,56.13,182.78,venda-nova,São João Batista,43228,,
62799,229900,61.51,-19.9448629,-43.97601,2,1,0,1,0,0,oeste,Jardim América,43228,,
343322,280000,61.5,-19.8967301,-43.9278742,2,2,0,1,97,500,nordeste,Lagoinha,43228,,
345411,280000,61.4,-19.9293565,-43.9779877,3,1,1,1,921.17,450,oeste,Nova Suíssa,43228,,
1812539,265000,61.4,-19.936133,-43.981382,2,1,0,1,66,200,oeste,Salgado Filho,43228,,
346665,210000,61.4,-19.8020387,-43.9355847,2,1,0,1,65.48,135,norte,Jaqueline,43228,Rua Rua Orlando Mendes,100.0
3240611,340000,61.36,-19.8609288,-43.942756,2,1,1,1,83.81,270,pampulha,Dona Clara,43228,,
3237024,215000,61.33,-19.9185895,-43.9668196,3,1,0,0,50,150,oeste,Prado,43228,,
36350,260000,61.3,-19.922168,-43.970637,2,1,1,1,74.23,240,noroeste,Padre Eustáquio,43228,,
249512,199000,61.3,-19.9312262,-43.9954554,3,2,0,1,0,140,noroeste,João Pinheiro,43228,,
357669,192000,61.3,-19.931099,-43.9956697,2,1,0,1,0,150,noroeste,João Pinheiro,43228,,
1944001,230000,61.25,-19.895898,-43.924171,2,1,0,2,79.44,250,leste,Sagrada Família,43228,,
352686,260000,61.12,-19.930387,-44.001109,3,1,0,1,604.36,250,noroeste,João Pinheiro,43228,,
365968,310000,61.1,-19.9025519,-43.9297026,3,2,1,2,125.04,368.8,leste,Graça,43228,,
1840902,270000,61.05,-19.8967301,-43.9278742,2,1,0,1,99.88,550,nordeste,Silveira,43228,,
415519,315000,61.02,-19.8765208,-43.9923098,3,2,1,2,70,330,pampulha,Castelo,43228,,
135351,300000,61.02,-19.8776287,-43.9962652,3,2,1,2,110,300,pampulha,Ouro Preto,43228,,
130649,300000,61,-19.8840068,-43.9369779,2,1,1,1,65,230,nordeste,Silveira,43228,,
365777,244000,61,-19.89226,-43.999179,2,1,0,1,68.63,140,pampulha,Manacás,43228,Rua Maria de Souza Alves,419.0
133693,230000,61,-19.9179942,-43.9399889,1,1,0,0,0,390,centro-sul,Centro,43228,,
3254626,220000,61,-19.9059994,-43.941807,2,1,0,1,63.19,400,nordeste,Lagoinha,43228,Rua Itabira,510.0
33590,210000,61,-19.8274778,-43.9660498,2,1,0,2,40,300,venda-nova,São João Batista,43228,Rua Doutor Álvaro Camargos,1790.0
1807294,170000,60.97,-19.82410194,-43.96030348,3,1,0,1,67,224,venda-nova,São João Batista,43228,,
3240261,339000,60.96,-19.8792119,-44.0016872,2,1,1,2,100,300,pampulha,Castelo,43228,,
151113,199000,60.92,-20.0047247,-44.0045121,3,1,0,1,35.41,230,barreiro,Cardoso,43228,,
356451,199000,60.92,-20.0047519,-44.0080038,3,1,0,1,59.72,240,barreiro,Cardoso,43228,,
351389,240000,60.74,-19.9137115,-43.9314082,2,2,0,0,88.73,525,leste,Floresta,43228,Avenida do Contorno,1454.0
171751,270000,60.72,-19.8699797,-44.0098034,2,2,0,1,24.38,150,pampulha,Santa Terezinha,43228,,
345082,215000,60.7,-19.9380848,-44.0183006,3,1,0,1,60,180,noroeste,Camargos,43228,Rua Deputado Joaquim Mariano,141.0
1574836,165000,60.67,-19.8232893,-43.9589688,3,1,1,1,374.54,259,venda-nova,São João Batista,43228,,
55607,169000,60.62,-20.0114812,-44.030055,2,1,0,1,220,250,barreiro,Vila Santa Rita (vale do Jatobá),43228,,
364087,300000,60.61,-19.9326633,-43.972892,2,2,1,1,0,250,oeste,Nova Suíssa,43228,,
949541,230000,60.61,-19.9329408,-43.9728387,2,1,0,1,29,230,oeste,Nova Suíssa,43228,,
335661,320000,60.59,-19.8757492,-43.9154328,2,2,1,2,86.36,200,nordeste,Fernão Dias,43228,,
180410,240000,60.54,-19.8833394,-44.0030799,2,2,1,1,75,320,pampulha,Castelo,43228,,
3242041,220000,60.51,-19.931778,-44.0151899,3,1,0,1,70.9,250,noroeste,Santa Maria,43228,,
1668669,195000,60.51,-19.931483,-44.0154516,3,1,0,1,71.32,240,noroeste,Santa Maria,43228,,
25790,362000,60.5,-19.8618619,-43.9409786,2,1,1,2,1,200,pampulha,Dona Clara,43228,Rua Bento Mendes Castanheira,40.0
161074,258000,60.47,-19.9445591,-43.9644529,3,2,1,1,131.47,260,oeste,Nova Granada,43228,Rua Dantas,30.0
345027,220000,60.46,-19.9856007,-44.0294382,3,1,0,1,62.65,220,barreiro,Diamante,43228,,
178752,215000,60.46,-19.9858796,-44.0288713,3,1,0,1,60,275,barreiro,Diamante,43228,,
363203,189000,60.46,-19.9860493,-44.0285576,3,1,0,1,60,250,barreiro,Diamante,43228,Rua Maria Elizabet Pessoa,200.0
1535922,175000,60.46,-19.991328,-44.0318994,3,1,0,1,61,280,barreiro,Diamante,43228,,
142885,335000,60.41,-19.8979209,-43.932008,2,2,1,1,104.76,300,leste,Graça,43228,,
348381,275000,60.4,-19.961931,-43.980504,3,1,1,1,70,190,oeste,Betânia,43228,Rua Júlio de Castilho,1022.0
347156,160000,60.37,-19.9898196,-44.005068,3,1,0,1,749.61,160,barreiro,Milionários,43228,,
362156,320000,60.25,-19.9058414,-43.9593597,3,1,0,2,83.37,250,noroeste,Santo André,43228,,
3234813,225000,60.25,-19.914924,-43.989561,3,2,1,1,83,267,noroeste,Padre Eustáquio,43228,,
3234456,260000,60.22,-19.8413698,-43.9584962,3,1,1,1,900,150,pampulha,Itapoã,43228,,
347029,460000,60.21,-19.9357121,-43.9253776,2,1,0,1,142.36,720,centro-sul,Serra,43228,,
154510,260000,60.21,-19.8974542,-44.0177679,2,1,0,1,84.74,200,noroeste,Glória,43228,,
48309,260000,60.14,-19.901525,-43.9815589,3,1,0,1,51,230,noroeste,Jardim Montanhês,43228,,
356539,280000,60.03,-19.9586966,-43.9676651,3,2,0,1,25.76,400,oeste,Estoril,43228,Rua Paulo Piedade Campos,457.0
356563,270000,60.03,-19.9643609,-43.9653286,3,2,1,1,24.25,400,oeste,Estoril,43228,Rua Paulo Piedade Campos,457.0
11315,850000,60,-19.9221152,-43.9490052,1,2,1,1,218,800,centro-sul,Santo Agostinho,43228,Rua Araguari,1399.0
3246132,640000,60,-19.9279617,-43.9237785,2,2,1,2,266,260,centro-sul,Santa Efigênia,43228,Rua Romano Stochiero,39.0
3246145,640000,60,-19.9279617,-43.9237785,2,2,1,2,266,260,centro-sul,Santa Efigênia,43228,Rua Romano Stochiero,39.0
3255333,630000,60,-19.928148,-43.950845,1,1,1,1,230,917,centro-sul,Santo Agostinho,43228,Rua Araguari ,1399.0
357486,548000,60,-19.9491115,-43.956529,2,2,1,2,212.48,470,centro-sul,Luxemburgo,43228,,
168106,530000,60,-19.944958,-43.9340903,2,3,2,2,100,300,centro-sul,Cruzeiro,43228,Rua Albita,120.0
342772,510000,60,-19.949434,-43.9225081,2,0,0,1,185.24,350,centro-sul,Anchieta,43228,,
3252308,425000,60,-19.970035,-43.966612,2,1,1,1,148.84,550,oeste,Buritis,43228,,
42600,410000,60,-19.9334746,-43.9376573,1,1,0,1,121,850,centro-sul,Savassi,43228,Rua Santa Rita Durão,1000.0
3246204,399000,60,-19.923628,-43.964909,2,2,0,1,70,0,oeste,Prado,43228,Rua Oeste,31.0
268796,370000,60,-19.9299709,-43.937747,2,1,0,0,131.01,520,centro-sul,Lourdes,43228,,
3212017,370000,60,-19.9451366,-43.9348129,2,1,0,1,90,550,centro-sul,Carmo,43228,Avenida Nossa Senhora do Carmo,1825.0
356882,370000,60,-19.9742359,-43.9720193,2,2,1,2,140,480,oeste,Buritis,43228,Rua Tereza Mota Valadares,273.0
3254795,350000,60,-19.9105033,-43.9774621,3,1,1,2,101.76,220,noroeste,Monsenhor Messias,43228,,
51340,350000,60,-19.8870937,-43.981353,3,1,1,1,60,300,pampulha,Paquetá,43228,,
365957,350000,60,-19.9188754,-43.9768677,2,1,1,2,98.93,300,noroeste,Padre Eustáquio,43228,,
343657,350000,60,-19.9192748,-43.9430662,2,2,0,0,0,339,centro-sul,Centro,43228,,
1797976,350000,60,-19.9411862,-43.9170097,2,1,0,2,115.65,308.68,centro-sul,Serra,43228,,
3255157,350000,60,-19.8973118,-43.9981763,2,1,1,2,100,250,pampulha,Manacás,43228,,
3234341,340000,60,-19.890868,-43.90801,2,2,1,1,175,350,leste,Santa Inês,43228,,
63293,340000,60,-19.9027797,-43.961139,2,2,1,2,87.49,270,noroeste,Santo André,43228,,
160998,340000,60,-19.8756729,-43.9334868,3,1,0,1,75.02,245,nordeste,Palmares,43228,,
124651,335000,60,-19.9778242,-43.9676539,2,2,1,2,94.13,350,oeste,Buritis,43228,,
332283,330000,60,-19.9147912,-43.9551636,2,2,0,1,80,250,noroeste,Carlos Prates,43228,,
352197,330000,60,-19.9225742,-44.0054418,2,2,1,1,100,150,noroeste,Dom Bosco,43228,,
3242001,330000,60,-19.938204,-43.9743291,2,2,1,1,104.81,486,oeste,Nova Suíssa,43228,,
3226613,330000,60,-19.9742947,-43.9722031,2,2,1,2,100,480,oeste,Estoril,43228,Rua Tereza Mota Valadares,273.0
344425,329000,60,-19.8831924,-43.9328715,2,2,1,2,109.09,300,nordeste,Ipiranga,43228,Rua Patriarca,515.0
127327,325000,60,-19.8453226,-43.938973,2,2,1,2,80,240,norte,Heliópolis,43228,,
54758,320000,60,-19.8831299,-44.0056339,2,2,1,1,73.47,436,pampulha,Castelo,43228,,
1701817,320000,60,-19.9124233,-43.9203391,2,1,0,1,99,390,leste,Santa Tereza,43228,,
3246923,320000,60,-19.8912101,-43.9985682,2,1,1,2,0.01,392,pampulha,Manacás,43228,,
180567,320000,60,-19.9744069,-43.9760416,2,1,1,2,100,200,oeste,Buritis,43228,Rua Deputado Fábio Vasconcelos,252.0
1348214,315000,60,-19.8831701,-43.9214415,2,2,1,2,100,250,nordeste,União,43228,Rua Domingos Fernandes,246.0
203089,310000,60,-19.8915651,-43.9722216,2,1,1,2,90.56,250,noroeste,Caiçaras,43228,,
365200,310000,60,-19.902928,-43.9616695,2,2,1,2,80,250,noroeste,Nova Esperança,43228,,
216985,310000,60,-19.9201287,-43.9613524,2,2,0,1,60,350,oeste,Prado,43228,Rua dos Pampas,538.0
158877,310000,60,-19.9077739,-43.9201098,2,1,0,1,84.17,240,leste,Sagrada Família,43228,Rua Alabastro,333.0
1582521,309000,60,-19.9048312,-43.9637211,2,1,0,2,104.72,280,noroeste,Caiçaras,43228,,
347521,300000,60,-19.8968949,-43.9215214,2,2,0,1,75.93,300,leste,Sagrada Família,43228,,
3254346,300000,60,-19.9388707,-43.9596461,3,2,0,1,0,290,oeste,Gutierrez,43228,,
3245938,300000,60,-19.8789593,-43.9982225,2,1,1,2,110,100,pampulha,Pampulha,43228,Rua Castelo Guimarães,187.0
1519310,299000,60,-19.966319,-43.9692942,2,1,0,2,108.6,350,oeste,Buritis,43228,Rua Paulo Diniz Carneiro,191.0
3252322,298000,60,-19.9635157,-43.96545,2,2,1,1,62,600,oeste,Estoril,43228,Rua Engenheiro Godofredo dos Santos,48.0
28920,295000,60,-19.9001304,-43.9363206,3,2,1,1,96,290,leste,Graça,43228,,
3256783,290000,60,-19.9144099,-43.9743928,2,2,0,1,0,250,noroeste,Padre Eustáquio,43228,,
16211,290000,60,-19.8784689,-43.9316493,3,1,0,1,88,450,nordeste,Palmares,43228,,
163660,290000,60,-19.8888237,-43.927601,2,1,0,1,109,460,leste,Cidade Nova,43228,,
367061,290000,60,-19.9196369,-43.983422,2,2,1,1,85.2,140,noroeste,Padre Eustáquio,43228,,
3238227,280000,60,-19.9303578,-43.9159513,2,1,0,1,101.5,450,leste,São Lucas,43228,,
3241273,280000,60,-19.8974564,-43.9982466,2,1,1,2,0.01,250,pampulha,Manacás,43228,,
3251177,280000,60,-19.893331,-43.9333235,2,1,0,1,98.2,378,nordeste,Silveira,43228,,
1672645,280000,60,-19.8741246,-43.9991019,2,1,1,2,85,150,pampulha,Castelo,43228,Rua Castelo de Ajuda,363.0
1841187,280000,60,-19.881367,-43.9305822,2,1,0,1,105.76,300,nordeste,União,43228,Rua Maura,1035.0
3246442,280000,60,-19.8843469,-43.903846,2,1,0,2,92.35,290,leste,Nova Vista,43228,Rua Padre Faustino,254.0
1845866,275000,60,-19.8678783,-43.9552097,3,1,0,1,80.71,366.67,pampulha,Liberdade,43228,,
1672926,275000,60,-19.9449114,-43.9645971,3,2,1,1,82,200,oeste,Nova Granada,43228,,
348541,273000,60,-19.8442,-43.935649,2,2,1,1,104.24,400,norte,Heliópolis,43228,Rua Maria Manoela Braz,370.0
3249851,270000,60,-19.881343,-44.000026,2,2,1,2,110,270,pampulha,Castelo,43228,,
336543,270000,60,-19.911996,-43.9775668,2,1,0,1,76.71,380,noroeste,Padre Eustáquio,43228,,
2204235,270000,60,-19.9208778,-43.9043995,3,0,0,2,87.54,300,leste,Paraíso,43228,,
367535,270000,60,-19.9596014,-43.9816027,3,2,1,1,79.38,256.2,oeste,Palmeiras,43228,Rua Júlio de Castilho,1022.0
3254822,265000,60,-19.8997589,-43.9232057,2,1,0,1,80.94,315,leste,Sagrada Família,43228,,
1676433,265000,60,-19.8768371,-44.002134,2,2,1,1,82.55,200,pampulha,Castelo,43228,,
55342,265000,60,-19.9771746,-43.9659967,2,2,1,1,74.21,327,oeste,Buritis,43228,,
171980,265000,60,-19.9007544,-43.9801369,2,2,0,1,70.56,250,noroeste,Caiçaras,43228,,
352492,265000,60,-19.8435846,-43.9387531,3,1,0,1,67,190,norte,Heliópolis,43228,,
3247509,265000,60,-19.8718949,-43.9985023,2,1,1,1,80,330,pampulha,Paquetá,43228,,
3256918,265000,60,-19.9323259,-43.9805939,2,1,0,1,75,400,oeste,Nova Suíssa,43228,,
1746250,265000,60,-19.922933,-43.9371944,1,1,0,0,92.37,285,centro-sul,Lourdes,43228,Rua da Bahia,1192.0
130409,260000,60,-19.8891933,-43.9403445,3,2,1,1,82.41,334.6,nordeste,Silveira,43228,,
183024,260000,60,-19.8978495,-44.0129232,3,1,1,1,95,170,noroeste,Alípio de Melo,43228,,
