Imovel_ID,Preço,Area,Latitude,Longitude,Qtde_Quartos,Qtde_Banheiros,Qtde_Suites,Vagas_Garagem,Valor_IPTU,Valor_Cond,Regiao,Bairro,DataExtração,Rua,Numero,Unnamed: 17
3105834,650000.0,130.0,-19.9747508,-43.96487450000001,4,3,1,3,700.0,286.42,oeste,Buritis,Rua Henrique Furtado Portugal,285,4.0,
3250921,690000.0,132.0,-19.931604999999998,-43.95201299999997,4,4,1,1,535.0,200.25,centro-sul,Santo Agostinho,Rua Rodrigues Caldas,310,4.0,
3251065,695000.0,170.0,-19.9763904,-43.97638899999998,3,3,1,2,584.0,290.0,oeste,Buritis,Rua Eli Seabra Filho,105,4.0,
3215566,730000.0,101.08,-19.889551899999997,-43.92968619999999,4,3,1,2,802.0,193.8,nordeste,Silveira,Rua Ilacir Pereira Lima,267,4.0,
3247272,750000.0,94.39,-19.8938801,-43.92251579999999,4,2,1,2,628.0,237.2,leste,Sagrada Família,Avenida José Cândido da Silveira,440,4.0,
3255809,750000.0,125.0,-19.95474,-43.948054000000006,3,3,1,1,1100.0,282.0,centro-sul,São Bento,Rua Professor José Renault,277,4.0,
3218849,780000.0,137.0,-19.9816799,-43.9742344,4,4,2,3,720.0,306.15,oeste,Buritis,Rua Pedro Natalício de Morais,457,4.0,
3240472,780000.0,149.0,-19.8807057,-43.998028600000005,3,3,1,3,380.0,231.0,pampulha,Pampulha,Avenida Miguel Perrela,115,4.0,
1839012,800000.0,180.0,-19.919649,-43.98824200000002,3,3,1,3,265.0,1.0,noroeste,Minas Brasil,Rua Itutinga,95,4.0,
1831811,890000.0,172.0,-19.9046968,-43.91518050000002,4,4,2,3,650.0,324.0,leste,Sagrada Família,Rua Artur Alvim,273,5.0,
21629,900000.0,146.89,-19.9558912,-43.93582679999997,4,2,1,2,800.0,305.37,centro-sul,Sion,Rua Doutor Astolfo Vieira de Resende,177,5.0,
3239896,950000.0,140.0,-19.895594,-43.93213990000004,4,2,1,2,1050.0,255.0,nordeste,Nova Floresta,Rua São Gonçalo,785,5.0,
3244693,1000000.0,160.0,-19.9714318,-43.97081539999999,3,4,3,3,1150.0,417.45,oeste,Buritis,Rua Stella Hanriot,515,5.0,
2540890,2000000.0,540.0,-19.928501,-43.92584299999999,4,3,2,3,2200.0,816.92,centro-sul,Funcionários,Rua Piauí,1029,5.0,
3262166,145000.0,45.0,-19.936605,-44.02221800000001,2,1,0,1,300.0,65.0,noroeste,Camargos,Rua Gentil Portugal do Brasil,55,5.0,
3253506,192388.56,26.81,-19.924035800000002,-43.93842570000004,1,1,1,1,234.0,1.0,centro-sul,Centro,Rua Espírito Santo,1059,5.0,
3253556,209247.93,28.41,-19.924035800000002,-43.93842570000004,1,1,1,1,234.0,1.0,centro-sul,Centro,Rua Espírito Santo,1059,5.0,
347206,213453.81,28.41,-19.924035800000002,-43.93842570000004,1,1,1,1,250.0,1.0,centro-sul,Lourdes,Rua Espírito Santo,1059,5.0,
346588,228914.4,32.95,-19.924035800000002,-43.93842570000004,1,1,1,1,250.0,1.0,centro-sul,Lourdes,Rua Espírito Santo,1059,5.0,
346757,231203.54,32.95,-19.924035800000002,-43.93842570000004,1,1,1,1,250.0,0.01,centro-sul,Lourdes,Rua Espírito Santo,1059,5.0,
3253557,232295.08,34.26,-19.924035800000002,-43.93842570000004,1,1,1,1,234.0,1.0,centro-sul,Centro,Rua Espírito Santo,1059,5.0,
347193,238209.24,32.95,-19.924035800000002,-43.93842570000004,1,1,1,1,1.0,1.0,centro-sul,Lourdes,Rua Espírito Santo,1059,5.0,
347098,240065.0,33.64,-19.924035800000002,-43.93842570000004,1,1,1,1,1.0,1.0,centro-sul,Lourdes,Rua Espírito Santo,1059,5.0,
347195,242465.65,33.64,-19.924035800000002,-43.93842570000004,1,1,1,1,1.0,1.0,centro-sul,Lourdes,Rua Espírito Santo,1059,6.0,
3253578,242997.25,32.95,-19.924035800000002,-43.93842570000004,1,1,1,1,234.0,1.0,centro-sul,Centro,Rua Espírito Santo,1059,6.0,
347209,246775.81,34.01,-19.924035800000002,-43.93842570000004,1,1,1,1,1.0,1.0,centro-sul,Lourdes,Rua Espírito Santo,1059,6.0,
347315,247339.21,33.64,-19.924035800000002,-43.93842570000004,1,1,1,1,1.0,1.0,centro-sul,Lourdes,Rua Espírito Santo,1059,6.0,
1993125,260000.0,72.0,-19.9561057,-43.967286,2,2,0,1,300.0,53.56,oeste,Estoril,Rua Cordelina Silveira Matos,150,6.0,
3244353,265000.0,78.0,-19.9161602,-43.967928700000016,3,2,0,1,369.6,68.01,noroeste,Padre Eustáquio,Rua Frederico Bracher Júnior,200,6.0,
346604,265829.2,37.15,-19.924035800000002,-43.93842570000004,1,1,1,1,250.0,1.0,centro-sul,Lourdes,Rua Espírito Santo,1059,6.0,
3262108,270000.0,54.46,-19.913610600000002,-43.97751260000001,2,1,0,1,320.0,79.24,noroeste,Padre Eustáquio,Rua Francisco Bicalho,1157,6.0,
346920,271172.37,37.15,-19.924035800000002,-43.93842570000004,1,1,1,1,250.0,1.0,centro-sul,Lourdes,Rua Espírito Santo,1059,6.0,
347197,276622.93,37.15,-19.924035800000002,-43.93842570000004,1,1,1,1,1.0,1.0,centro-sul,Lourdes,Rua Espírito Santo,1059,6.0,
3253528,278110.14,36.66,-19.924035800000002,-43.93842570000004,1,1,1,1,234.0,1.0,centro-sul,Centro,Rua Espírito Santo,1059,6.0,
3253507,278457.92,35.95,-19.924035800000002,-43.93842570000004,1,1,1,1,234.0,1.0,centro-sul,Centro,Rua Espírito Santo,1059,6.0,
346927,284054.92,35.95,-19.924035800000002,-43.93842570000004,1,1,1,1,1.0,1.0,centro-sul,Lourdes,Rua Espírito Santo,1059,7.0,
3253508,287705.6,41.07,-19.924035800000002,-43.93842570000004,1,1,1,1,234.0,1.0,centro-sul,Lourdes,Rua Espírito Santo,1059,7.0,
346608,289207.36,38.36,-19.924035800000002,-43.93842570000004,1,1,1,1,250.0,1.0,centro-sul,Lourdes,Rua Espírito Santo,1059,7.0,
347214,289402.53,36.66,-19.924035800000002,-43.93842570000004,1,1,1,1,1.0,1.0,centro-sul,Lourdes,Rua Espírito Santo,1059,7.0,
346924,293488.48,41.07,-19.924035800000002,-43.93842570000004,1,1,1,1,1.0,1.0,centro-sul,Lourdes,Rua Espírito Santo,1059,7.0,
346926,295020.43,38.36,-19.924035800000002,-43.93842570000004,1,1,1,1,1.0,1.0,centro-sul,Lourdes,Rua Espírito Santo,1059,7.0,
3253564,295588.69,35.95,-19.924035800000002,-43.93842570000004,1,1,1,1,234.0,1.0,centro-sul,Centro,Rua Espírito Santo,1059,7.0,
347190,299387.6,41.07,-19.924035800000002,-43.93842570000004,1,1,1,1,1.0,1.0,centro-sul,Lourdes,Rua Espírito Santo,1059,7.0,
347215,300950.34,38.36,-19.924035800000002,-43.93842570000004,1,1,1,1,1.0,1.0,centro-sul,Lourdes,Rua Espírito Santo,1059,7.0,
347222,302381.48,41.07,-19.924035800000002,-43.93842570000004,1,1,1,1,1.0,1.0,centro-sul,Lourdes,Rua Espírito Santo,1059,7.0,
3253509,306033.52,40.05,-19.924035800000002,-43.93842570000004,1,1,1,1,234.0,1.0,centro-sul,Centro,Rua Espírito Santo,1059,7.0,
3253565,306999.44,38.36,-19.924035800000002,-43.93842570000004,1,1,1,1,234.0,1.0,centro-sul,Centro,Rua Espírito Santo,1059,7.0,
346603,307450.0,62.28,-19.924035800000002,-43.93842570000004,1,1,1,1,250.0,1.0,centro-sul,Lourdes,Rua Espírito Santo,1059,8.0,
346914,309093.86,40.05,-19.924035800000002,-43.93842570000004,1,1,1,1,250.0,1.0,centro-sul,Lourdes,Rua Espírito Santo,1059,8.0,
346589,311547.6,68.9,-19.924035800000002,-43.93842570000004,1,1,1,1,300.0,1.0,centro-sul,Lourdes,Rua Espírito Santo,1059,8.0,
3253558,312184.79,40.05,-19.924035800000002,-43.93842570000004,1,1,1,1,234.0,1.0,centro-sul,Centro,Rua Espírito Santo,1059,8.0,
346919,313629.75,62.28,-19.924035800000002,-43.93842570000004,1,1,1,1,250.0,1.0,centro-sul,Lourdes,Rua Espírito Santo,1059,8.0,
347097,316766.04,62.28,-19.924035800000002,-43.93842570000004,1,1,1,1,1.0,1.0,centro-sul,Lourdes,Rua Espírito Santo,1059,8.0,
346908,317809.71,68.9,-19.924035800000002,-43.93842570000004,1,1,1,1,250.0,1.0,centro-sul,Lourdes,Rua Espírito Santo,1059,8.0,
347217,318459.71,40.05,-19.924035800000002,-43.93842570000004,1,1,1,1,1.0,1.0,centro-sul,Lourdes,Rua Espírito Santo,1059,8.0,
347196,319933.7,62.28,-19.924035800000002,-43.93842570000004,1,1,1,1,1.0,1.0,centro-sul,Lourdes,Rua Espírito Santo,1059,8.0,
347175,324197.68,68.9,-19.924035800000002,-43.93842570000004,1,1,1,1,1.0,1.0,centro-sul,Lourdes,Rua Espírito Santo,1059,8.0,
3252244,360000.0,66.79,-19.9764685,-43.97826580000003,2,1,0,2,385.0,123.6,oeste,Buritis,Rua José Phino Aleixo,79,8.0,
3252326,430000.0,70.57,-19.9813693,-43.976458999999984,2,3,2,2,750.0,172.66,oeste,Buritis,Rua Rubens Caporali Ribeiro,752,9.0,
3257021,495000.0,111.64,-19.967102,-43.97087299999998,3,3,1,3,692.0,149.0,oeste,Buritis,Rua Iracy Manata,98,9.0,
3267371,495000.0,145.0,-19.922752,-43.979920799999995,3,3,1,2,180.0,118.0,noroeste,Padre Eustáquio,Rua José do Patrocínio,278,9.0,
3255140,790000.0,176.82,-19.9766057,-43.97745650000002,3,2,1,3,0.01,0.01,oeste,Buritis,Avenida Aggeo Pio Sobrinho,201,9.0,
43732,830000.0,180.0,-19.948904100000004,-43.9474237,4,3,1,2,1100.0,184.0,centro-sul,Santo Antônio,Rua Pitangueiras,601,9.0,
3255591,860000.0,176.82,-19.9749628,-43.97697950000003,3,2,1,3,0.01,0.01,oeste,Buritis,Avenida Aggeo Pio Sobrinho,201,9.0,
1609100,2500000.0,415.51,-19.931638,-43.936372999999996,5,4,2,2,1800.0,620.81,centro-sul,Lourdes,Rua Gonçalves Dias,1316,9.0,
346925,283700.16,36.66,-19.924035800000002,-43.93842570000004,1,1,1,1,1.0,1.0,centro-sul,Lourdes,Rua Espírito Santo,1059,9.0,
3236345,562000.0,87.0,-19.9728915,-43.970121999999996,3,2,1,2,700.0,231.0,oeste,Buritis,Rua Clementino Viana Dotti,162,9.0,
1527241,249000.0,55.0,-19.9555608,-43.96748789999998,2,1,0,1,280.0,79.0,oeste,Estoril,Rua Cordelina Silveira Matos,74,9.0,
3265509,265000.0,65.0,-19.96997,-43.96899100000002,3,2,1,1,350.0,101.57,oeste,Estoril,Rua Ernani Agricola,156,9.0,
3244401,550000.0,106.0,-19.970363199999998,-43.96886259999997,4,3,1,2,452.0,184.0,oeste,Buritis,Rua Ernani Agricola,170,9.0,
3254895,1050000.0,153.0,-19.9689576,-43.97074739999999,4,4,2,4,1000.0,398.0,oeste,Buritis,Rua Fidélis Martins,127,9.0,
3263194,188000.0,45.0,-19.9325778,-44.0233088,2,1,0,1,195.0,50.0,noroeste,Coração Eucarístico,Rua Dois Mil Trezentos e Oitenta e Um,50,9.0,
1582120,150000.0,46.0,-19.9388014,-44.02415689999998,2,1,0,1,100.0,0.0,noroeste,Vila Magnesita,Rua Padre Tiago de Almeida,296,10.0,
3239276,160000.0,41.82,-19.9178025,-43.96794379999999,2,1,0,1,150.0,26.62,noroeste,Padre Eustáquio,Rua José Azevedo,35,10.0,
3241787,160000.0,43.42,-19.931912699999998,-44.0163073,2,0,0,1,230.0,62.48,noroeste,Santa Maria,Rua das Ostras,95,10.0,
3241987,180000.0,55.62,-19.8736338,-43.93930290000003,2,1,0,0,150.0,55.62,nordeste,Palmares,Rua José Cleto,1785,10.0,
3240430,205000.0,63.71,-19.871095999999998,-43.94378699999999,3,1,0,1,160.0,0.0,nordeste,Palmares,Rua José Cleto,1455,10.0,
3238738,215000.0,75.0,-19.965103,-43.96930580000003,3,1,1,1,250.0,65.44,oeste,Estrela Dalva,Avenida Costa do Marfim,125,10.0,
1581016,220000.0,45.0,-19.826187,-43.97432200000003,2,1,0,1,1.0,1.0,pampulha,Santa Mônica,Rua Coelho Neto,210,10.0,
1581205,220000.0,45.0,-19.826187,-43.97432200000003,2,1,0,1,1.0,1.0,pampulha,Santa Mônica,Rua Coelho Neto,210,10.0,
1581591,220000.0,45.0,-19.8259478,-43.972611700000016,2,1,0,1,1.0,1.0,pampulha,Santa Mônica,Rua Coelho Neto,210,10.0,
3237657,220000.0,50.0,-19.873540300000002,-43.9982521,2,1,0,1,100.0,65.0,pampulha,Castelo,Rua Castelo de Ajuda,212,10.0,
3255106,220000.0,82.0,-19.9647924,-43.9692829,3,2,1,1,280.0,36.36,oeste,Estrela Dalva,Rua San Salvador,101,10.0,
2708098,225000.0,59.19,-19.8404289,-43.93798279999999,3,1,0,1,250.0,62.47,norte,Heliópolis,Rua Abdenago Lisboa,60,10.0,
25734,232500.0,37.11,-19.861861899999997,-43.9409786,1,1,0,1,150.0,1.0,pampulha,Dona Clara,Rua Bento Mendes Castanheira,40,10.0,
3238487,235000.0,70.0,-19.9650919,-43.96888799999999,3,1,0,1,184.0,68.68,oeste,Havaí,Avenida Costa do Marfim,100,10.0,
44712,239000.0,47.07,-19.9681351,-43.98415060000002,2,1,0,1,0.01,0.01,oeste,Palmeiras,Rua Senhora do Porto,1600,10.0,
44717,239000.0,47.07,-19.9680522,-43.984026899999996,2,1,0,1,1.0,1.0,oeste,Palmeiras,Rua Senhora do Porto,1600,11.0,
3253774,239000.0,46.6,-19.9680522,-43.984026899999996,2,2,0,1,407.21,1.0,oeste,Palmeiras,Rua Senhora do Porto,1600,11.0,
3255355,240000.0,63.23,-20.00491,-44.00510500000002,2,2,1,1,300.0,77.0,barreiro,Cardoso,Rua Augusto Muniz,255,11.0,
3266535,240000.0,48.0,-19.9739766,-43.96444410000004,2,1,0,1,300.0,81.0,oeste,Buritis,Rua Doutor Lucídio Avelar,190,11.0,
3259042,260000.0,61.0,-19.9692461,-43.96780239999998,3,2,1,1,230.0,86.43,oeste,Buritis,Rua Professora Bartira Mourão,596,11.0,
3247179,270000.0,65.0,-19.8933731,-43.93200969999998,2,2,0,1,370.0,88.38,nordeste,Silveira,Rua São Gonçalo,1137,11.0,
3256419,280000.0,86.0,-19.970252,-43.97293300000001,2,1,0,1,215.0,80.0,oeste,Buritis,Rua Eduardo Frieiro,70,11.0,
38952,286825.05,62.69,-19.92223,-44.01037359999998,3,1,1,2,368.8,135.0,noroeste,Conjunto Califórnia,Avenida das Castanholas,246,11.0,
1581895,289000.0,80.0,-19.825229999999998,-43.97278599999999,2,1,0,1,1.0,1.0,pampulha,Santa Mônica,Rua Coelho Neto,210,11.0,
44737,290661.0,46.64,-19.9680522,-43.984026899999996,2,1,0,1,313.81,1.0,oeste,Palmeiras,Rua Senhora do Porto,1600,11.0,
44738,291335.0,46.64,-19.9680522,-43.984026899999996,2,1,0,1,0.01,1.0,oeste,Palmeiras,Rua Senhora do Porto,1600,11.0,
3253769,293357.0,46.6,-19.9680522,-43.984026899999996,2,2,0,1,407.21,1.0,oeste,Palmeiras,Rua Senhora do Porto,1600,11.0,
3253770,294032.0,45.6,-19.9680522,-43.984026899999996,2,2,0,1,407.21,1.0,oeste,Palmeiras,Rua Senhora do Porto,1600,11.0,
44724,294093.0,47.07,-19.9680522,-43.984026899999996,2,1,0,1,1.0,1.0,oeste,Palmeiras,Rua Senhora do Porto,1600,12.0,
39021,295087.5,62.69,-19.92223,-44.01037359999998,3,1,1,2,368.8,135.0,noroeste,Dom Cabral,Avenida das Castanholas,246,12.0,
39030,295087.5,62.69,-19.92223,-44.01037359999998,3,1,1,2,368.8,135.0,noroeste,João Pinheiro,Avenida das Castanholas,246,12.0,
3262753,295087.5,62.69,-19.92223,-44.01037359999998,3,1,1,2,368.8,135.0,noroeste,Dom Cabral,Avenida das Castanholas,246,12.0,
44726,296868.0,47.07,-19.968052800000002,-43.98403270000001,2,1,0,1,0.01,1.0,oeste,Palmeiras,Rua Senhora do Porto,1600,12.0,
3253768,298256.0,47.1,-19.9680522,-43.984026899999996,2,2,0,1,407.21,1.0,oeste,Palmeiras,Rua Senhora do Porto,1600,12.0,
1581592,299000.0,80.0,-19.8252591,-43.97284130000003,2,1,0,1,1.0,1.0,pampulha,Santa Mônica,Rua Coelho Neto,210,12.0,
3253766,300337.0,47.1,-19.9680522,-43.984026899999996,2,2,0,1,407.21,1.0,oeste,Palmeiras,Rua Senhora do Porto,1600,12.0,
3241055,301031.0,47.07,-19.9680522,-43.984026899999996,2,1,0,1,0.01,1.0,oeste,Palmeiras,Rua Senhora do Porto,1600,12.0,
39036,304530.3,62.69,-19.92223,-44.01037359999998,3,1,1,2,368.8,135.0,noroeste,Dom Cabral,Avenida das Castanholas,246,12.0,
39078,304530.3,62.69,-19.92223,-44.01037359999998,3,1,1,2,368.8,135.0,noroeste,João Pinheiro,Avenida das Castanholas,246,12.0,
39083,304530.3,62.69,-19.92223,-44.01037359999998,3,1,1,2,368.8,135.0,noroeste,João Pinheiro,Avenida das Castanholas,246,13.0,
39085,304530.3,62.69,-19.92223,-44.01037359999998,3,1,1,2,368.8,135.0,noroeste,Dom Cabral,Avenida das Castanholas,246,13.0,
341820,309000.0,52.7,-19.9153853,-43.92813319999999,2,1,0,1,390.0,98.0,leste,Floresta,Avenida do Contorno,2250,13.0,
3243472,310000.0,79.45,-19.9822725,-43.979582100000016,3,1,1,1,315.0,90.81,oeste,Buritis,Avenida Senador José Augusto,80,13.0,
3248774,324900.0,140.0,-19.834419699999998,-43.9679731,3,1,0,1,60.0,75.74,pampulha,Santa Branca,Rua Júlio Diniz,604,13.0,
44762,329000.0,69.27,-19.968052800000002,-43.98403270000001,3,2,1,1,407.0,1.0,oeste,Palmeiras,Rua Senhora do Porto,1600,13.0,
44775,329000.0,69.27,-19.968052800000002,-43.98403270000001,3,2,1,1,1.0,1.0,oeste,Palmeiras,Rua Senhora do Porto,1600,13.0,
44777,329000.0,69.27,-19.968052800000002,-43.98403270000001,3,2,1,1,407.21,1.0,oeste,Palmeiras,Rua Senhora do Porto,1600,13.0,
350188,330000.0,67.29,-19.9683392,-43.96553670000003,3,2,1,1,250.0,80.84,oeste,Buritis,Rua Vitorio Magnavacca,145,13.0,
362428,334039.05,109.98,-19.9225461,-44.00964329999999,2,1,1,1,368.8,135.0,noroeste,João Pinheiro,Avenida das Castanholas,246,13.0,
362429,334039.05,109.98,-19.9223863,-44.00968590000002,2,1,1,1,368.8,135.0,noroeste,Dom Cabral,Avenida das Castanholas,246,13.0,
3243228,335000.0,111.37,-19.9622645,-43.96559790000003,4,2,1,1,450.0,77.2,oeste,Estoril,Rua Paulo Piedade Campos,680,13.0,
3254663,335000.0,78.0,-19.976613,-43.963957100000016,3,2,1,2,430.0,119.0,oeste,Buritis,Rua Laura Soares Carneiro,77,14.0,
1700618,349000.0,80.0,-19.969076,-43.96674300000001,3,2,1,1,280.0,85.41,oeste,Buritis,Rua Engenheiro Alberto Pontes,407,14.0,
3255390,349000.0,69.27,-19.9680522,-43.984026899999996,3,2,1,2,407.0,1.0,oeste,Palmeiras,Rua Senhora do Porto,1600,14.0,
3243728,350000.0,70.0,-19.877358100000002,-43.98209170000001,2,2,1,2,200.0,160.0,pampulha,Ouro Preto,Rua Júlio Soares Santana,369,14.0,
3256130,350000.0,100.0,-19.938631899999997,-43.91656499999999,3,3,1,1,630.0,117.0,centro-sul,Serra,Rua Laguna,18,14.0,
25790,362000.0,60.5,-19.861861899999997,-43.9409786,2,1,1,2,200.0,1.0,pampulha,Dona Clara,Rua Bento Mendes Castanheira,40,14.0,
1527623,380000.0,80.0,-19.9489953,-43.970682700000005,3,2,1,2,300.0,124.18,oeste,Jardim América,Rua Lindolfo de Azevedo,2533,14.0,
44743,398823.0,69.27,-19.968052800000002,-43.98403270000001,3,2,1,1,407.0,1.0,oeste,Palmeiras,Rua Senhora do Porto,1600,14.0,
2760285,404000.0,85.0,-19.972087,-43.96682570000002,3,2,1,1,446.0,141.09,oeste,Buritis,Avenida Professor Mário Werneck,2377,14.0,
44744,406450.0,69.27,-19.968052800000002,-43.98403270000001,3,2,1,1,407.0,1.0,oeste,Palmeiras,Rua Senhora do Porto,1600,14.0,
44763,406450.0,69.27,-19.968052800000002,-43.98403270000001,3,2,1,1,407.0,1.0,oeste,Palmeiras,Rua Senhora do Porto,1600,14.0,
44774,406602.0,69.27,-19.968052800000002,-43.98403270000001,3,2,1,1,407.21,1.0,oeste,Palmeiras,Rua Senhora do Porto,1600,14.0,
3253754,410264.0,69.3,-19.9680522,-43.984026899999996,3,2,1,1,407.21,1.0,oeste,Palmeiras,Rua Senhora do Porto,1600,14.0,
44776,410492.0,69.27,-19.968052800000002,-43.98403270000001,3,2,1,1,1.0,1.0,oeste,Palmeiras,Rua Senhora do Porto,1600,15.0,
3246768,420000.0,110.0,-19.932185,-43.96446400000002,3,2,1,2,265.0,115.0,oeste,Barroca,Rua Pedra Bonita,1271,15.0,
3240156,430000.0,110.0,-19.889385100000002,-43.93070869999997,3,2,1,2,420.0,117.0,nordeste,Silveira,Rua Everardo Vieira,240,15.0,
44778,431344.0,69.27,-19.968052800000002,-43.98403270000001,3,2,1,2,407.21,1.0,oeste,Palmeiras,Rua Senhora do Porto,1600,15.0,
3253763,439326.0,69.27,-19.9680522,-43.984026899999996,3,2,1,2,407.21,1.0,oeste,Palmeiras,Rua Senhora do Porto,1600,15.0,
44767,441020.0,69.27,-19.9680522,-43.984026899999996,3,2,1,2,407.0,1.0,oeste,Palmeiras,Rua Senhora do Porto,1600,15.0,
3253767,444188.0,69.27,-19.9680522,-43.984026899999996,3,2,1,2,407.21,1.0,oeste,Palmeiras,Rua Senhora do Porto,1600,15.0,
44780,445217.0,69.27,-19.968052800000002,-43.98403270000001,3,2,1,2,0.01,111.11,oeste,Palmeiras,Rua Senhora do Porto,1600,15.0,
44783,446133.0,69.27,-19.968052800000002,-43.98403270000001,3,2,1,2,0.01,11.11,oeste,Palmeiras,Rua Senhora do Porto,1600,15.0,
3253765,447106.0,69.27,-19.9680522,-43.984026899999996,3,2,1,2,407.21,1.0,oeste,Palmeiras,Rua Senhora do Porto,1600,15.0,
169846,448000.0,82.1,-19.890739,-43.943922999999984,3,2,1,2,300.0,145.0,nordeste,Renascença,Rua Cônego Santana,483,15.0,
3253773,448721.0,69.27,-19.9680522,-43.984026899999996,3,2,1,2,407.21,1.0,oeste,Palmeiras,Rua Senhora do Porto,1600,16.0,
3253764,449145.0,69.27,-19.9680522,-43.984026899999996,3,2,1,2,407.21,1.0,oeste,Palmeiras,Rua Senhora do Porto,1600,16.0,
168039,450000.0,40.26,-19.9776671,-43.97909290000001,1,1,0,1,389.58,170.14,oeste,Buritis,Rua Ignácio Alves Martins,191,16.0,
3253775,450647.0,69.27,-19.9680522,-43.984026899999996,3,2,1,2,407.21,1.0,oeste,Palmeiras,Rua Senhora do Porto,1600,16.0,
130136,460000.0,78.0,-19.918917,-43.96068700000001,3,2,1,2,687.88,142.49,oeste,Prado,Rua Mercês,29,16.0,
1526360,460000.0,96.0,-19.952772600000003,-43.97753609999995,3,3,1,2,250.0,136.54,oeste,Havaí,Rua Lírio Montanhes,204,16.0,
38238,465000.0,82.0,-19.8599021,-43.9445566,3,2,1,2,200.0,0.01,pampulha,Jaraguá,Rua Paulino Vaz de Melo,169,16.0,
38237,470000.0,82.0,-19.8599641,-43.94468470000004,3,2,1,2,200.0,0.01,pampulha,Jaraguá,Rua Paulino Vaz de Melo,169,16.0,
52462,480000.0,82.0,-19.8599021,-43.9445566,3,2,1,2,200.0,0.01,pampulha,Dona Clara,Rua Paulino Vaz de Melo,169,16.0,
2259296,495000.0,110.0,-19.9695073,-43.96664060000001,3,3,1,2,524.3,171.04,oeste,Buritis,Rua Engenheiro Alberto Pontes,110,16.0,
3253134,498000.0,97.0,-19.9219317,-43.9385188,3,2,0,0,590.0,90.0,centro-sul,Centro,Rua Tupis,171,16.0,
1526970,500000.0,96.0,-19.952772600000003,-43.97753609999995,3,3,1,2,250.0,136.54,oeste,Havaí,Rua Lírio Montanhes,204,16.0,
1527329,510000.0,96.0,-19.9528534,-43.97750559999997,3,3,1,2,250.0,136.54,oeste,Havaí,Rua Lírio Montanhes,204,17.0,
1527369,510000.0,96.0,-19.952772600000003,-43.97753609999995,3,3,1,2,250.0,136.54,oeste,Havaí,Rua Lírio Montanhes,204,17.0,
1795496,520000.0,105.0,-19.9479172,-43.93625629999997,3,2,1,1,900.0,195.0,centro-sul,Sion,Rua Bolívia,113,17.0,
3243508,540000.0,109.66,-19.8952032,-43.929189399999984,3,3,1,2,290.0,182.0,nordeste,Silveira,Rua Tancredo da Silva Pinto,112,17.0,
3245782,560000.0,149.56,-19.9392341,-43.963680700000005,3,2,1,2,500.0,236.77,oeste,Gutierrez,Rua Pedro Sigaud,449,17.0,
3257067,570000.0,170.0,-19.941952399999998,-43.974030200000016,4,3,1,2,300.0,235.0,oeste,Nova Suíssa,Rua Indiana,313,17.0,
3256366,580000.0,150.0,-19.9698302,-43.96899669999999,4,4,1,2,870.0,170.0,oeste,Buritis,Rua Ernani Agricola,655,17.0,
3261849,580000.0,90.0,-19.939741,-43.95909599999999,3,1,1,2,900.0,200.0,oeste,Gutierrez,Rua Fernando Esquerdo,35,17.0,
348449,584800.0,112.33,-19.981830399999996,-43.974105899999984,4,1,1,2,297.0,185.0,oeste,Buritis,Avenida Deputado Cristóvam Chiaradia,837,17.0,
3237951,585000.0,87.69,-19.973382,-43.970844,3,3,1,2,750.0,220.0,oeste,Buritis,Rua Clementino Viana Dotti,162,17.0,
3239668,590000.0,145.43,-19.979172,-43.97011299999997,3,4,1,2,500.0,256.5,oeste,Buritis,Avenida Protásio de Oliveira Penna,384,17.0,
3252788,600000.0,87.6,-19.981375,-43.9764667,3,2,1,2,606.24,334.18,oeste,Buritis,Avenida José de Oliveira Vaz,203,17.0,
1574977,620000.0,112.33,-19.981707999999998,-43.974082200000005,4,3,1,2,297.0,187.35,oeste,Buritis,Avenida Deputado Cristóvam Chiaradia,837,17.0,
166096,629125.0,100.66,-19.9770833,-43.9776766,3,3,1,2,538.59,220.24,oeste,Buritis,Rua Ignácio Alves Martins,191,17.0,
3251179,630000.0,103.0,-19.9754009,-43.97752460000004,3,2,1,2,500.0,290.0,oeste,Buritis,Avenida Aggeo Pio Sobrinho,141,17.0,
166116,635111.0,100.66,-19.9770815,-43.977665099999975,3,3,1,2,538.59,220.24,oeste,Buritis,Rua Ignácio Alves Martins,191,18.0,
22463,640000.0,150.0,-19.979280399999997,-43.9790759,3,4,1,2,300.0,139.17,oeste,Buritis,Rua Sílvio Menicucci,179,18.0,
3243523,640000.0,240.59,-19.973904162859775,-43.96839310209958,4,3,1,3,600.0,264.48,oeste,Buritis,Rua Sílvio de Oliveira Martins,57,18.0,
3267316,645000.0,113.0,-19.966659,-43.968028,4,3,1,2,618.64,236.09,oeste,Buritis,Rua Ernani Agricola,420,18.0,
3239708,650000.0,153.0,-19.9354798,-43.97358250000002,4,3,1,2,393.0,201.79,oeste,Nova Suíssa,Rua João Caetano,15,18.0,
359341,653000.0,180.0,-19.932216,-43.976382,3,3,1,2,380.0,160.3,oeste,Nova Suíssa,Rua das Camélias,65,18.0,
3236704,670000.0,130.0,-19.9518525,-43.931555900000035,4,2,1,2,550.0,225.36,centro-sul,Sion,Rua Chile,188,18.0,
2067374,680000.0,143.0,-19.979197,-43.96630540000001,3,3,1,2,380.0,277.84,oeste,Buritis,Rua Francisco Fernandes dos Santos,226,18.0,
